date,open_btc,high_btc,low_btc,close_btc,volume_usd_btc,open_xau,high_xau,low_xau,close_xau,volume_xau
2020-07-22 00:00:00+00:00,9395.98,9573.0,9280.8,9539.51,52665370.255076855,1840.95,1872.02,1840.74,1871.22,126022
2020-07-23 00:00:00+00:00,9537.23,9690.0,9453.38,9617.2,100152980.7695038,1873.97,1898.36,1863.64,1885.97,137686
2020-07-24 00:00:00+00:00,9614.85,9650.55,9474.35,9547.91,76506496.65256569,1889.65,1906.5,1881.29,1901.63,97339
2020-07-27 00:00:00+00:00,9941.25,11417.11,9933.77,11046.19,306386318.6293253,1902.64,1945.62,1902.54,1940.96,137360
2020-07-28 00:00:00+00:00,11049.4,11263.85,10583.48,10939.27,186649913.85312825,1943.28,1981.16,1906.63,1957.98,162655
2020-07-29 00:00:00+00:00,10931.91,11358.47,10855.81,11111.17,138365878.1758232,1962.16,1980.75,1941.33,1970.82,110719
2020-07-30 00:00:00+00:00,11105.01,11189.0,10832.0,11112.12,116197750.3302528,1971.04,1971.32,1939.44,1957.54,124775
2020-07-31 00:00:00+00:00,11110.84,11457.95,10973.8,11356.74,118308923.68911047,1955.5,1983.97,1955.33,1975.02,123851
2020-08-03 00:00:00+00:00,11074.92,11480.0,10933.26,11236.39,78482484.90927984,1983.53,1984.9,1960.39,1975.98,93017
2020-08-04 00:00:00+00:00,11236.39,11420.0,11000.79,11192.42,61805780.19906083,1977.36,2019.82,1966.66,2018.53,99875
2020-08-05 00:00:00+00:00,11193.48,11795.86,11094.35,11755.24,88338176.75446112,2021.19,2055.57,2009.39,2038.96,153351
2020-08-06 00:00:00+00:00,11759.9,11913.5,11575.57,11770.08,116005842.13264754,2040.28,2069.74,2034.44,2063.25,135426
2020-08-07 00:00:00+00:00,11770.26,11920.0,11219.0,11600.85,121847924.12013276,2066.55,2074.87,2015.37,2033.15,188063
2020-08-10 00:00:00+00:00,11684.6,12080.0,11510.0,11895.12,91612979.5897886,2026.31,2049.85,2019.15,2027.61,134556
2020-08-11 00:00:00+00:00,11896.37,11945.05,11130.0,11392.64,119288779.74929878,2026.64,2029.92,1901.25,1912.57,198468
2020-08-12 00:00:00+00:00,11386.5,11625.0,11150.0,11565.35,65559363.88129323,1915.36,1949.48,1862.58,1918.98,193909
2020-08-13 00:00:00+00:00,11567.74,11806.61,11270.91,11793.26,80660605.75780119,1919.72,1966.16,1912.66,1953.64,155604
2020-08-14 00:00:00+00:00,11797.55,11862.0,11652.01,11779.77,65104391.58418784,1951.38,1962.37,1932.07,1943.57,134787
2020-08-17 00:00:00+00:00,11916.83,12473.0,11771.44,12298.38,120257600.4981783,1944.91,1990.68,1929.4,1984.43,137410
2020-08-18 00:00:00+00:00,12301.27,12408.53,11823.0,11958.1,105448772.02349496,1983.17,2015.57,1975.86,2002.22,149175
2020-08-19 00:00:00+00:00,11950.0,12022.18,11574.4,11757.55,110538620.25123008,2005.1,2006.37,1924.51,1927.66,168877
2020-08-20 00:00:00+00:00,11762.18,11894.12,11675.29,11859.37,49711608.134621024,1931.52,1955.26,1924.54,1946.17,169910
2020-08-21 00:00:00+00:00,11857.18,11887.67,11485.49,11531.74,73701422.90745665,1948.08,1955.97,1911.26,1938.98,149830
2020-08-24 00:00:00+00:00,11653.7,11832.55,11588.61,11761.8,33956999.75639515,1936.69,1961.88,1923.74,1928.38,131802
2020-08-25 00:00:00+00:00,11750.4,11772.22,11112.75,11328.88,80137027.60779011,1930.34,1937.49,1914.19,1926.87,131524
2020-08-26 00:00:00+00:00,11328.5,11549.8,11250.14,11469.3,49009238.38265578,1928.28,1954.82,1902.64,1953.14,134650
2020-08-27 00:00:00+00:00,11462.91,11602.92,11122.72,11330.0,88330444.0428179,1951.92,1976.53,1909.79,1928.32,159239
2020-08-28 00:00:00+00:00,11332.26,11555.61,11277.95,11536.58,69755901.71184874,1929.98,1973.78,1923.15,1964.34,148365
2020-08-31 00:00:00+00:00,11713.11,11780.0,11573.39,11655.0,52846311.97892655,1969.07,1976.54,1954.23,1968.22,99691
2020-09-01 00:00:00+00:00,11658.48,12065.82,11515.0,11923.96,94924527.6313521,1968.35,1992.29,1963.35,1970.63,110904
2020-09-02 00:00:00+00:00,11919.53,11956.45,11155.32,11398.44,148818863.3299251,1968.21,1973.26,1932.39,1943.08,115889
2020-09-03 00:00:00+00:00,11395.1,11477.35,9987.86,10160.0,188516069.1142248,1942.01,1950.94,1921.75,1930.45,121698
2020-09-04 00:00:00+00:00,10160.0,10646.75,9902.43,10456.32,182100577.6746608,1931.28,1948.36,1916.27,1933.09,122132
2020-09-07 00:00:00+00:00,10258.43,10415.66,9880.0,10377.14,90541501.60802227,1932.07,1941.37,1924.44,1928.29,53826
2020-09-08 00:00:00+00:00,10377.5,10446.18,9825.07,10123.96,106917873.08521484,1929.54,1940.84,1906.54,1931.51,127513
2020-09-09 00:00:00+00:00,10126.01,10353.39,9981.38,10232.8,60089247.82648672,1931.59,1950.84,1919.95,1947.37,106929
2020-09-10 00:00:00+00:00,10221.76,10495.75,10220.0,10342.59,105734274.84308538,1946.3,1966.53,1941.35,1946.01,125077
2020-09-11 00:00:00+00:00,10341.38,10409.44,10200.5,10393.04,54519211.059127785,1946.32,1954.8,1937.12,1940.48,115707
2020-09-14 00:00:00+00:00,10338.82,10765.03,10250.13,10675.15,78197955.2561912,1937.74,1962.56,1937.36,1956.52,94840
2020-09-15 00:00:00+00:00,10671.4,10940.01,10611.17,10783.83,69627555.64889133,1957.68,1972.21,1948.29,1953.34,101514
2020-09-16 00:00:00+00:00,10785.0,11100.0,10662.81,10951.54,90900408.52996032,1954.52,1973.64,1949.87,1959.15,114101
2020-09-17 00:00:00+00:00,10950.15,11054.0,10739.23,10940.47,60453945.55170746,1959.47,1960.96,1932.87,1944.2,116066
2020-09-18 00:00:00+00:00,10947.35,11040.18,10816.54,10931.2,48085522.32334054,1944.43,1960.1,1943.93,1950.42,104181
2020-09-21 00:00:00+00:00,10921.53,10996.98,10286.56,10411.29,103571734.1654305,1949.75,1955.62,1882.71,1911.92,140739
2020-09-22 00:00:00+00:00,10418.83,10573.05,10353.39,10534.31,50570993.33189774,1914.34,1920.03,1894.64,1900.34,138128
2020-09-23 00:00:00+00:00,10525.72,10541.39,10138.3,10233.42,58446752.42644038,1900.62,1905.39,1855.67,1862.74,170439
2020-09-24 00:00:00+00:00,10236.86,10795.53,10193.2,10744.02,72027037.84242257,1863.96,1877.15,1848.75,1868.66,185366
2020-09-25 00:00:00+00:00,10738.46,10762.65,10553.14,10689.81,67845271.47552872,1869.77,1875.18,1852.37,1860.14,143312
2020-09-28 00:00:00+00:00,10779.99,10950.0,10628.52,10689.48,53357294.38857633,1862.9,1882.96,1848.93,1881.84,121920
2020-09-29 00:00:00+00:00,10681.41,10865.0,10636.66,10836.42,43664181.13546626,1881.24,1899.12,1875.49,1897.48,121758
2020-09-30 00:00:00+00:00,10840.0,10847.5,10658.56,10778.22,46396170.42262508,1897.69,1902.27,1881.34,1885.23,124684
2020-10-01 00:00:00+00:00,10780.83,10940.22,10437.08,10622.71,92187566.4657471,1887.32,1912.12,1884.67,1905.94,129822
2020-10-02 00:00:00+00:00,10611.17,10667.53,10380.0,10578.54,88155824.33838902,1904.72,1917.1,1889.76,1900.58,110455
2020-10-05 00:00:00+00:00,10666.16,10805.82,10620.71,10795.0,39056475.0775718,1903.47,1918.73,1887.05,1913.65,96742
2020-10-06 00:00:00+00:00,10797.36,10801.86,10525.0,10606.33,50917756.84531097,1911.96,1921.09,1876.78,1877.56,103229
2020-10-07 00:00:00+00:00,10602.31,10682.56,10547.71,10669.14,59323076.462808765,1877.88,1898.01,1872.94,1887.83,94014
2020-10-08 00:00:00+00:00,10669.1,10957.0,10535.06,10925.2,76138165.1076395,1887.27,1900.62,1882,1893.5,89931
2020-10-09 00:00:00+00:00,10927.02,11118.49,10826.4,11052.0,59187213.1890198,1893.93,1930.41,1893.58,1929.87,93245
2020-10-12 00:00:00+00:00,11372.48,11731.7,11175.99,11535.98,81769653.96643437,1926.89,1933.18,1918.2,1922.63,89130
2020-10-13 00:00:00+00:00,11539.42,11567.4,11314.53,11427.98,58259394.34122675,1923.88,1925.37,1886.37,1891.07,98934
2020-10-14 00:00:00+00:00,11440.28,11555.1,11287.42,11428.84,43295311.80711819,1892.95,1912.94,1882.46,1900.49,88039
2020-10-15 00:00:00+00:00,11430.49,11623.6,11250.01,11511.11,55994983.70820894,1901.54,1908.9,1889.48,1907.92,100016
2020-10-16 00:00:00+00:00,11506.53,11548.65,11200.0,11321.86,48788436.33521453,1908.74,1913.92,1897.76,1898.76,79358
2020-10-19 00:00:00+00:00,11518.58,11840.0,11409.94,11764.14,64231427.83100183,1899.71,1918.47,1896.98,1903.44,81201
2020-10-20 00:00:00+00:00,11759.2,12059.94,11680.0,11921.11,69855765.32592045,1903.5,1914.03,1894.81,1907.53,80173
2020-10-21 00:00:00+00:00,11921.33,13235.0,11899.1,12802.67,257251920.197188,1910.14,1931.36,1908.41,1924.6,87121
2020-10-22 00:00:00+00:00,12802.63,13208.25,12686.73,12983.26,120453002.0232412,1924.65,1925.94,1894.5,1903.67,83858
2020-10-23 00:00:00+00:00,12983.26,13037.26,12729.82,12941.59,64661333.35438682,1904.81,1914.19,1894.29,1901.41,72918
2020-10-26 00:00:00+00:00,13041.12,13250.0,12773.5,13066.73,74809586.66464624,1901.37,1908.52,1891.21,1901.68,84997
2020-10-27 00:00:00+00:00,13065.1,13788.0,13057.09,13647.9,153439989.24618474,1902.06,1911.42,1897.84,1907.35,70872
2020-10-28 00:00:00+00:00,13642.31,13864.89,12892.0,13274.73,141652846.67302534,1907.75,1910.87,1869.36,1876.81,107560
2020-10-29 00:00:00+00:00,13275.82,13650.0,12993.0,13468.44,119801193.9164505,1877.7,1884.97,1859.92,1867.11,101170
2020-10-30 00:00:00+00:00,13456.14,13675.56,13129.26,13562.13,121803115.09259789,1869.1,1889.79,1864.45,1878.37,102452
2020-11-02 00:00:00+00:00,13762.0,13842.5,13220.0,13563.72,95833257.9718415,1879.27,1896.02,1873.41,1895.06,91898
2020-11-03 00:00:00+00:00,13578.82,14083.76,13287.7,14041.58,101462580.5090483,1894.95,1910.55,1886.86,1908.94,83912
2020-11-04 00:00:00+00:00,14041.58,14277.5,13520.87,14160.59,154723234.0978456,1909.17,1916.31,1881.82,1903.27,138750
2020-11-05 00:00:00+00:00,14168.49,15770.58,14100.0,15605.04,287485907.0875967,1903.22,1952.76,1902.45,1949.17,136181
2020-11-06 00:00:00+00:00,15608.32,15968.98,15196.01,15598.09,210253940.47417668,1946.29,1960.29,1935.59,1951.81,129291
2020-11-09 00:00:00+00:00,15484.68,15854.48,14824.66,15332.04,221794510.1032389,1957.18,1965.46,1850.52,1863.13,178171
2020-11-10 00:00:00+00:00,15349.32,15482.76,15092.47,15313.65,137309562.69852412,1860.97,1890.35,1860.69,1877.39,145814
2020-11-11 00:00:00+00:00,15314.94,15991.01,15290.85,15707.89,157287253.72346407,1875.53,1884.41,1856.43,1865.5,110216
2020-11-12 00:00:00+00:00,15702.0,16369.99,15481.0,16300.0,265061980.374832,1866.76,1883.81,1862.69,1876.71,108861
2020-11-13 00:00:00+00:00,16300.0,16494.52,15970.33,16335.58,128123616.63562822,1877.12,1896.75,1873.97,1889.28,91972
2020-11-16 00:00:00+00:00,15975.49,16894.93,15875.5,16724.62,125630576.25221092,1887.89,1899.01,1864.46,1888.66,117953
2020-11-17 00:00:00+00:00,16727.85,17868.0,16570.0,17680.63,173707566.78807124,1889.5,1893.43,1876.84,1880.19,92151
2020-11-18 00:00:00+00:00,17681.77,18483.0,17041.47,17785.95,279558152.0421563,1881.56,1884.82,1863.47,1871.97,88323
2020-11-19 00:00:00+00:00,17792.96,18189.97,17346.62,17825.47,187286802.58516097,1873.83,1874.13,1852.69,1866.84,88459
2020-11-20 00:00:00+00:00,17822.37,18824.88,17755.81,18687.65,187250505.53107327,1861.33,1879.75,1860.76,1870.9,69867
2020-11-23 00:00:00+00:00,18432.6,18786.31,18001.95,18383.35,173025693.6294285,1870.86,1876.14,1830.95,1837.49,90322
2020-11-24 00:00:00+00:00,18386.92,19442.13,18068.56,19160.85,254127118.56008047,1838.68,1838.95,1800.25,1807.71,115098
2020-11-25 00:00:00+00:00,19175.13,19490.0,18470.91,18732.43,167891694.00841695,1807.66,1817.63,1801.73,1807.07,80615
2020-11-26 00:00:00+00:00,18727.24,18911.04,16218.0,17160.09,367654697.5627917,1809.01,1818.22,1805.7,1810.2,48151
2020-11-27 00:00:00+00:00,17168.31,17471.89,16435.47,17154.39,153786231.7787466,1810.24,1813.88,1774.33,1786.76,77501
2020-11-30 00:00:00+00:00,18196.75,19864.15,18196.75,19700.19,209071633.6297787,1789.31,1789.86,1764.38,1777.64,99038
2020-12-01 00:00:00+00:00,19703.53,19918.01,18100.0,18771.43,221495167.07987264,1776.97,1817.27,1775.74,1815.42,84421
2020-12-02 00:00:00+00:00,18773.21,19346.9,18334.0,19226.55,129766984.78873318,1812.97,1832.55,1807.43,1830.72,80494
2020-12-03 00:00:00+00:00,19220.09,19621.0,18881.62,19448.4,120512498.21378551,1829.36,1843.91,1823.64,1840.98,89559
2020-12-04 00:00:00+00:00,19439.94,19552.5,18573.89,18673.76,116929422.1822077,1841.28,1848.17,1829.11,1838.6,74001
2020-12-07 00:00:00+00:00,19385.13,19431.0,18905.0,19173.5,82892225.80664901,1836.86,1868.5,1821.99,1863.1,80761
2020-12-08 00:00:00+00:00,19183.13,19300.55,18163.52,18316.43,109531632.90526174,1862.91,1875.28,1860.17,1870.83,75510
2020-12-09 00:00:00+00:00,18311.31,18654.92,17640.33,18556.64,165282976.45441377,1869.35,1870.53,1825.4,1839.41,99377
2020-12-10 00:00:00+00:00,18546.38,18562.13,17908.0,18250.3,123818348.05542742,1838.49,1849.98,1828.62,1835.96,90853
2020-12-11 00:00:00+00:00,18250.3,18290.43,17569.58,18040.02,120650258.79542908,1837.03,1847.66,1823.91,1839.91,75786
2020-12-14 00:00:00+00:00,19151.82,19346.9,18979.21,19274.33,69741790.5230607,1837.07,1839.02,1818.34,1827.82,77212
2020-12-15 00:00:00+00:00,19274.33,19567.84,19050.0,19434.87,131200379.9948635,1828.4,1855.32,1825.46,1853.67,74189
2020-12-16 00:00:00+00:00,19434.55,21576.76,19277.66,21365.7,319943277.92615473,1853.88,1865.77,1844.71,1864.06,101568
2020-12-17 00:00:00+00:00,21358.96,23777.0,21244.04,22814.24,516210793.7965781,1863.46,1896.19,1862.01,1886.04,95207
2020-12-18 00:00:00+00:00,22829.89,23284.68,22360.93,23136.14,262834391.3401077,1884.71,1889.58,1877.38,1880.55,78474
2020-12-21 00:00:00+00:00,23470.85,24123.83,21864.86,22732.01,288131136.8730505,1882.51,1906.7,1854.99,1876.25,133851
2020-12-22 00:00:00+00:00,22750.07,23843.21,22383.59,23835.1,223277908.79754892,1879.31,1884.21,1858.93,1859.91,101321
2020-12-23 00:00:00+00:00,23819.08,24096.9,22624.92,23247.71,268324356.77356216,1861.01,1878.56,1857.06,1872.63,98019
2020-12-24 00:00:00+00:00,23215.0,23779.14,22700.1,23726.28,170484759.17024454,1873.39,1883.46,1869.5,1879.3,55919
2020-12-28 00:00:00+00:00,26242.82,27473.49,26079.6,27037.91,215972812.13514748,1888.4,1900.2,1869.12,1873.05,85663
2020-12-29 00:00:00+00:00,27037.9,27395.0,25831.85,27370.0,262130106.8449238,1875.23,1886.44,1871.71,1878.17,75438
2020-12-30 00:00:00+00:00,27370.0,29010.32,27328.37,28881.3,339116524.30245155,1877.31,1894.04,1876.08,1893.81,63365
2020-12-31 00:00:00+00:00,28893.21,29300.0,27930.75,28992.79,274784287.8773533,1893.47,1900.38,1885.41,1893.43,63888
2021-01-04 00:00:00+00:00,33068.83,33669.76,27734.0,32005.88,718434068.1825922,1909.07,1944.43,1907.72,1943.23,110285
2021-01-05 00:00:00+00:00,32054.23,34500.0,29936.26,34039.05,503999074.9330658,1941.49,1953.09,1934.31,1950.03,95998
2021-01-06 00:00:00+00:00,34081.24,37050.83,33348.27,36849.94,708229605.5789086,1949.89,1959.29,1900.83,1918.79,143511
2021-01-07 00:00:00+00:00,36875.96,40402.46,36327.5,39510.49,912781660.4609636,1920.94,1927.64,1906.77,1913.51,105316
2021-01-08 00:00:00+00:00,39510.59,42000.0,36618.36,40667.07,902156318.381956,1916.18,1917.48,1828.27,1849.04,155562
2021-01-11 00:00:00+00:00,38164.88,38261.39,30261.13,35455.58,1446125474.0765376,1854.74,1855.59,1817,1844.45,120645
2021-01-12 00:00:00+00:00,35449.71,36639.23,32479.91,34035.02,621747472.2656214,1847.51,1863.8,1836.7,1855.31,105679
2021-01-13 00:00:00+00:00,34035.02,37800.0,32327.76,37393.49,510884350.8289068,1855.04,1862.94,1841.91,1844.68,88213
2021-01-14 00:00:00+00:00,37393.49,40112.78,36717.23,39134.35,427484257.46353227,1847.51,1857.45,1830.94,1846.46,102850
2021-01-15 00:00:00+00:00,39147.98,39694.0,34380.0,36756.57,496181248.8751693,1847.79,1856.85,1823.39,1827.65,125252
2021-01-18 00:00:00+00:00,35826.36,37449.86,34777.85,36616.95,228900410.30171672,1828.39,1840.72,1810.29,1837.52,89033
2021-01-19 00:00:00+00:00,36665.82,37874.71,35888.0,35917.62,236296930.6760422,1838.41,1845.51,1833.12,1839.63,109648
2021-01-20 00:00:00+00:00,35888.13,36440.1,33400.0,35496.91,431659021.588537,1840.51,1871.73,1832.49,1871.42,125615
2021-01-21 00:00:00+00:00,35516.17,35620.96,30044.16,30818.18,653796632.9275522,1871.58,1875.01,1858.32,1869.8,118950
2021-01-22 00:00:00+00:00,30817.86,33864.85,28800.0,32992.06,561511118.3838006,1869.76,1870.81,1837.4,1854.67,132569
2021-01-25 00:00:00+00:00,32289.06,34888.0,31939.12,32261.22,323862498.7719407,1858.02,1867.93,1847.11,1855.94,137306
2021-01-26 00:00:00+00:00,32264.15,32953.28,30847.4,32504.53,375586951.6099056,1855.26,1861.73,1848.4,1851.43,110758
2021-01-27 00:00:00+00:00,32521.65,32580.12,29150.49,30424.62,681624261.7846439,1851.58,1853.11,1831.35,1843.83,143666
2021-01-28 00:00:00+00:00,30427.34,33870.58,29899.99,33484.87,598687944.0125637,1842.66,1864,1834,1842.61,171059
2021-01-29 00:00:00+00:00,33488.66,38620.0,31990.0,34249.64,1076795633.6578126,1843.12,1875.69,1839.59,1847.59,192328
2021-02-01 00:00:00+00:00,33110.32,34736.1,32333.01,33532.74,280805063.39446926,1855.57,1871.78,1849.15,1860.55,220293
2021-02-02 00:00:00+00:00,33497.16,36008.67,33431.67,35522.16,256678333.3678313,1859.37,1864.05,1829.53,1837.65,180506
2021-02-03 00:00:00+00:00,35496.91,37732.87,35382.45,37691.63,330831983.17051214,1837.38,1844.98,1829.81,1834.21,128024
2021-02-04 00:00:00+00:00,37693.0,38748.52,36197.65,36996.32,435180399.767429,1834.12,1834.74,1784.9,1793.12,158695
2021-02-05 00:00:00+00:00,36984.28,38359.69,36618.36,38320.0,199722877.4540984,1795.17,1815.2,1791.98,1813.4,127304
2021-02-08 00:00:00+00:00,38870.36,46712.12,38050.97,46416.45,884405737.002033,1817.35,1839.19,1807.77,1830.13,136422
2021-02-09 00:00:00+00:00,46445.51,48216.09,45000.0,46505.2,581551361.9056185,1830.87,1848.56,1828.83,1837.64,123760
2021-02-10 00:00:00+00:00,46493.9,47364.09,43746.06,44854.63,425371211.5076081,1838.59,1855.31,1834.05,1842.35,123670
2021-02-11 00:00:00+00:00,44854.63,48696.84,44040.96,47981.48,450585267.1134284,1843.91,1847.54,1821.2,1825.47,105907
2021-02-12 00:00:00+00:00,48044.88,49000.0,46231.16,47395.84,282959606.02594244,1826.11,1830.68,1810.52,1824.17,110731
2021-02-15 00:00:00+00:00,48620.48,49048.82,45914.75,47942.57,331970371.74896824,1824.88,1827.02,1816.07,1818.72,71964
2021-02-16 00:00:00+00:00,47954.05,50602.53,47036.02,49166.53,411822596.269818,1819.62,1826.42,1789.48,1794.56,149750
2021-02-17 00:00:00+00:00,49136.7,52640.0,48896.19,52174.28,499393841.1824721,1792.65,1795.15,1769.47,1776.7,153764
2021-02-18 00:00:00+00:00,52141.23,52566.98,50869.61,51579.54,326505859.8849298,1776.95,1789.62,1768.42,1775.44,148265
2021-02-19 00:00:00+00:00,51560.46,56399.99,50627.32,55988.58,516762416.11620265,1776.46,1791.63,1760.64,1783.05,159459
2021-02-22 00:00:00+00:00,57485.74,57564.19,47400.0,54173.65,921105509.3674452,1786.78,1812.69,1780.68,1809.04,177046
2021-02-23 00:00:00+00:00,54173.64,54196.58,44845.72,48887.93,868562429.0579972,1809.4,1816.01,1795.6,1805.07,158899
2021-02-24 00:00:00+00:00,48927.33,51459.51,47000.0,49754.0,436559842.950626,1806.6,1813.94,1783.63,1805.33,162824
2021-02-25 00:00:00+00:00,49715.13,52079.16,46723.0,47088.58,372974183.4940124,1803.65,1804.23,1765.28,1770.25,225865
2021-02-26 00:00:00+00:00,47070.18,48476.62,44151.97,46314.83,376364840.96787065,1772.25,1775.76,1717.18,1733.84,243495
2021-03-01 00:00:00+00:00,45261.56,49831.52,45020.25,49629.33,422482547.34919065,1737.79,1759.89,1719.63,1724.79,188016
2021-03-02 00:00:00+00:00,49641.89,50250.0,47069.52,48516.35,239951620.7826132,1723.03,1738.77,1707.2,1738.77,181720
2021-03-03 00:00:00+00:00,48438.0,52652.82,48168.45,50379.68,309909954.2670612,1738.15,1740.49,1701.86,1711.71,175583
2021-03-04 00:00:00+00:00,50376.05,51817.54,47500.0,48360.5,272831183.6899707,1710.88,1723.19,1690.54,1698.6,218170
2021-03-05 00:00:00+00:00,48353.09,49471.24,46294.0,48739.21,254381971.1274171,1697.83,1707.62,1687.28,1700.76,192230
2021-03-08 00:00:00+00:00,50952.55,52427.8,49316.98,52427.8,231707867.2379021,1706.24,1714.29,1676.82,1682.53,185032
2021-03-09 00:00:00+00:00,52427.8,54939.26,51857.0,54929.02,298203730.6479716,1684.52,1720.58,1680.12,1715.59,160257
2021-03-10 00:00:00+00:00,54927.29,57402.89,53010.0,55852.29,386289974.699289,1715.33,1726.57,1708.2,1726.33,149898
2021-03-11 00:00:00+00:00,55918.09,58155.99,54269.0,57772.09,383634856.8202328,1726.56,1739.82,1719.27,1722.38,142465
2021-03-12 00:00:00+00:00,57847.92,58098.5,55011.0,57271.04,299659867.9904188,1721.63,1727.96,1699.21,1726.92,149733
2021-03-15 00:00:00+00:00,58956.9,60595.13,54555.0,55644.37,429864668.91738254,1728.56,1734.54,1721.66,1732.11,132634
2021-03-16 00:00:00+00:00,55616.42,56950.0,53221.0,56908.34,440085094.0413401,1731.86,1741.21,1726.25,1731.85,125856
2021-03-17 00:00:00+00:00,56928.38,58968.8,54124.0,58901.8,343991048.9694578,1732.35,1751.63,1724.17,1744.54,136197
2021-03-18 00:00:00+00:00,58939.73,60083.25,57000.0,57648.05,318013386.39776576,1748.74,1755.46,1719.25,1736.49,161388
2021-03-19 00:00:00+00:00,57648.01,59450.95,56279.34,58072.0,204615665.95544875,1735.77,1746.72,1728.5,1745.14,139589
2021-03-22 00:00:00+00:00,57410.54,58461.78,53715.0,54070.92,355081945.3038823,1743.8,1744.33,1727.39,1738.68,129700
2021-03-23 00:00:00+00:00,54117.71,55866.44,52933.03,54361.57,271615608.5695664,1739.58,1742.6,1724.68,1726.89,126605
2021-03-24 00:00:00+00:00,54360.07,57207.33,51638.76,52287.52,359087907.61171675,1727.15,1738.47,1723.79,1733.83,111264
2021-03-25 00:00:00+00:00,52281.77,53271.59,50360.0,51326.11,342992755.96613175,1734.91,1745.43,1721.76,1726.98,131827
2021-03-26 00:00:00+00:00,51292.65,55114.86,51263.38,55081.37,268480429.1360244,1727.94,1736.65,1721.63,1732.7,105918
2021-03-29 00:00:00+00:00,55790.28,58402.68,54892.42,57600.1,308761054.2423103,1731.17,1732.84,1705.65,1711.81,109038
2021-03-30 00:00:00+00:00,57623.66,59388.66,57011.0,58760.59,199335818.7416269,1712.68,1714.36,1678.77,1685.06,135333
2021-03-31 00:00:00+00:00,58767.75,59816.17,56713.45,58782.58,270120798.9194251,1684.83,1715.34,1677.86,1707.7,130802
2021-04-01 00:00:00+00:00,58789.96,59490.0,57935.42,58728.53,163651800.58739355,1707.4,1730.4,1705.76,1729.49,115912
2021-04-05 00:00:00+00:00,58213.69,59280.0,56800.0,59125.0,142044095.61456126,1728.66,1733.57,1721.25,1728.36,88124
2021-04-06 00:00:00+00:00,59135.36,59473.9,57216.0,58018.3,157310693.72574612,1728.71,1745.47,1727.16,1743.06,109667
2021-04-07 00:00:00+00:00,58024.9,58668.0,55441.93,55932.83,305089906.58805925,1743.28,1744.32,1730.57,1737.57,103223
2021-04-08 00:00:00+00:00,55912.38,58145.49,55680.4,58096.6,266477883.3378549,1737.56,1758.66,1733.14,1756.14,102546
2021-04-09 00:00:00+00:00,58066.18,58890.25,57657.43,58109.56,154609090.20303363,1755.65,1757.32,1731.26,1743.46,110017
2021-04-12 00:00:00+00:00,59972.26,61234.56,59361.11,59831.66,221822077.4316091,1742.71,1745,1727.48,1732.34,110257
2021-04-13 00:00:00+00:00,59814.87,63769.0,59780.0,63564.48,363050229.1036266,1733.23,1748.99,1723.7,1745.39,122156
2021-04-14 00:00:00+00:00,63605.69,64895.22,61327.0,62986.09,378098792.9623363,1745.66,1749.31,1732.58,1736.25,106297
2021-04-15 00:00:00+00:00,62954.2,63855.37,61998.9,63239.19,217128555.4825658,1736.26,1769.68,1734.35,1763.5,103270
2021-04-16 00:00:00+00:00,63247.24,63580.4,60042.04,61436.24,355028768.873348,1763.97,1783.79,1759.72,1776.67,100215
2021-04-19 00:00:00+00:00,56260.83,57633.0,54252.88,55694.55,322540453.51499265,1775.67,1790.03,1766.76,1770.78,113432
2021-04-20 00:00:00+00:00,55694.55,57119.0,53400.0,56503.19,331328086.1807159,1770.9,1780.41,1763.53,1778.55,110180
2021-04-21 00:00:00+00:00,56493.02,56850.0,53628.79,53806.24,246338799.61719832,1778.16,1797.63,1776.24,1793.92,102562
2021-04-22 00:00:00+00:00,53823.48,55491.8,50450.01,51683.95,405148227.8858791,1793.95,1797.88,1777.45,1784.36,104081
2021-04-23 00:00:00+00:00,51693.98,52131.34,47555.0,51176.65,596173130.6511184,1784.16,1795.95,1770.01,1776.48,102335
2021-04-26 00:00:00+00:00,49122.75,54404.78,48823.01,54073.41,326970924.06822497,1775.48,1783.5,1768.84,1781.39,95870
2021-04-27 00:00:00+00:00,54015.32,55519.37,53325.75,55091.39,226487602.61128652,1781.27,1785.55,1773.76,1776.7,90326
2021-04-28 00:00:00+00:00,55094.73,56500.0,53811.49,54901.97,249392743.35967967,1776.99,1782.54,1762.62,1781.47,104594
2021-04-29 00:00:00+00:00,54898.45,55239.33,52379.9,53593.97,223630310.2535849,1781.96,1789.98,1756.19,1772.28,105898
2021-04-30 00:00:00+00:00,53585.93,58008.0,53087.15,57775.27,277851791.2515107,1772.61,1773.62,1764.24,1768.97,97490
2021-05-03 00:00:00+00:00,56599.91,59000.0,56500.0,57222.37,208090141.6999428,1766.81,1797.91,1766.04,1793.04,90768
2021-05-04 00:00:00+00:00,57227.64,57250.85,53080.69,53236.84,305962448.4459131,1792.58,1799.09,1771.01,1779.28,107458
2021-05-05 00:00:00+00:00,53221.75,57976.62,52924.5,57509.93,316566738.4218591,1778.34,1787.97,1770.49,1787.66,86898
2021-05-06 00:00:00+00:00,57517.08,58420.83,55283.0,56447.39,290378536.0718724,1786.8,1818.12,1782,1815.22,110093
2021-05-07 00:00:00+00:00,56425.82,58743.85,55288.11,57381.73,242994959.69600272,1814.64,1843.3,1812.85,1830.85,126630
