timestamp,open,high,low,close,RSI,MACD,MA_20,Trendline,volume
2021-06-25 00:00:00+00:00,34652.68,35517.22,31271.02,31597.75,37.72178,-1846.8343,35848.993,35848.993,161125254.31597
2021-06-26 00:00:00+00:00,31595.95,32714.46,30082.79,32269.38,39.68752,-1901.45933,35672.0195,35672.0195,106494118.96468
2021-06-27 00:00:00+00:00,32293.98,34772.94,32015.82,34699.5,46.29301,-1728.73195,35727.8635,35727.8635,113139987.17217
2021-06-28 00:00:00+00:00,34716.02,35357.13,33878.23,34487.11,45.82067,-1590.64637,35781.6345,35781.6345,116221344.01266
2021-06-29 00:00:00+00:00,34494.42,36623.79,34240.0,35907.93,49.53049,-1350.99087,35707.031,35707.031,114169544.94886
2021-06-30 00:00:00+00:00,35900.05,36099.82,34049.36,35037.23,47.38903,-1217.28823,35623.5155,35623.5155,118462465.15557
2021-07-01 00:00:00+00:00,35059.71,35071.34,32700.88,33564.21,43.92874,-1216.16909,35434.6705,35434.6705,104678824.96603
2021-07-02 00:00:00+00:00,33537.11,33981.51,32700.05,33811.56,44.65948,-1181.70117,35348.1105,35348.1105,70559275.84597
2021-07-03 00:00:00+00:00,33810.46,34959.72,33333.1,34688.3,47.28206,-1071.29034,35131.8375,35131.8375,43169482.64567
2021-07-04 00:00:00+00:00,34672.08,35960.0,34404.29,35289.21,49.06375,-924.64184,34869.6585,34869.6585,42488339.9493
2021-07-05 00:00:00+00:00,35255.0,35258.7,33143.0,33704.21,44.76612,-925.64782,34546.2955,34546.2955,75981200.71722
2021-07-06 00:00:00+00:00,33730.76,35100.49,33510.58,34244.09,46.48558,-872.81993,34340.8005,34340.8005,81723696.01578
2021-07-07 00:00:00+00:00,34231.95,35059.02,33800.0,33882.47,45.46464,-850.33108,34130.04,34130.04,52180442.05122
2021-07-08 00:00:00+00:00,33858.33,33943.02,32101.0,32898.79,42.71635,-901.49142,33982.9795,33982.9795,96915062.5464
2021-07-09 00:00:00+00:00,32892.94,34115.44,32285.73,33826.43,46.0296,-857.30113,33898.948,33898.948,55359492.05897
2021-07-10 00:00:00+00:00,33830.73,34261.04,33014.21,33517.6,45.09447,-837.54531,33795.3395,33795.3395,48346618.54469
2021-07-11 00:00:00+00:00,33521.48,34635.82,33335.49,34258.53,47.83274,-753.4169,33926.558,33926.558,56013301.51247
2021-07-12 00:00:00+00:00,34266.84,34677.0,32660.0,33105.0,44.14173,-770.93786,33954.545,33954.545,62222083.46557
2021-07-13 00:00:00+00:00,33091.53,33340.0,32190.0,32728.0,42.97457,-805.95357,33908.331,33908.331,61220146.95301
2021-07-14 00:00:00+00:00,32737.56,33111.72,31589.35,32823.55,43.38317,-816.58065,33817.0425,33817.0425,90366451.85718
2021-07-15 00:00:00+00:00,32818.68,33179.0,31121.57,31848.65,40.21687,-893.37075,33829.5875,33829.5875,78672950.41696
2021-07-16 00:00:00+00:00,31885.7,32264.53,31012.93,31388.17,38.77726,-980.08652,33785.527,33785.527,60028891.64732
2021-07-17 00:00:00+00:00,31376.3,31950.0,31176.66,31529.68,39.49406,-1025.5686,33627.036,33627.036,48873274.47086
2021-07-18 00:00:00+00:00,31509.33,32440.98,31100.0,31776.65,40.79683,-1029.81401,33491.513,33491.513,39928824.38133
2021-07-19 00:00:00+00:00,31794.49,31881.71,30400.0,30829.29,37.46451,-1096.97729,33237.581,33237.581,77266754.04411
2021-07-20 00:00:00+00:00,30822.08,31068.62,29296.39,29786.58,34.15748,-1220.27607,32975.0485,32975.0485,101668807.81479
2021-07-21 00:00:00+00:00,29792.99,32875.42,29500.0,32138.45,45.78247,-1115.35784,32903.7605,32903.7605,155619645.51678
2021-07-22 00:00:00+00:00,32115.82,32609.83,31703.15,32300.88,46.48522,-1007.48893,32828.2265,32828.2265,77278869.62043
2021-07-23 00:00:00+00:00,32306.98,33684.17,32000.0,33684.17,52.17089,-801.14698,32778.02,32778.02,66572861.97601
2021-07-24 00:00:00+00:00,33685.0,34534.32,33419.31,34301.78,54.49549,-581.08515,32728.6485,32728.6485,49410557.38733
2021-07-25 00:00:00+00:00,34301.86,35448.97,33874.03,35428.28,58.46112,-312.18673,32814.852,32814.852,73106052.07696
2021-07-26 00:00:00+00:00,35438.93,40581.3,35282.7,37291.24,64.04209,50.65855,32967.2095,32967.2095,329669431.49985
