date_btc,open_btc,high_btc,low_btc,close_btc,volume_usd_btc
2017-04-28 00:00:00+00:00,1331.53,1347.02,1299.0,1330.7,8234.28
2017-04-29 00:00:00+00:00,1330.7,1342.8,1316.0,1333.0,3927.45
2017-04-30 00:00:00+00:00,1333.0,1356.0,1315.68,1350.21,3536.18
2017-05-01 00:00:00+00:00,1350.21,1425.0,1341.22,1390.86,8602.88
2017-05-02 00:00:00+00:00,1390.86,1481.73,1388.0,1447.75,8920.17
2017-05-03 00:00:00+00:00,1447.75,1516.04,1431.02,1503.22,11052.34
2017-05-04 00:00:00+00:00,1503.22,1623.01,1444.94,1537.23,18824.97
2017-05-05 00:00:00+00:00,1537.23,1609.0,1495.0,1514.9,15601.41
2017-05-06 00:00:00+00:00,1514.9,1578.97,1505.0,1558.02,7898.17
2017-05-07 00:00:00+00:00,1558.02,1565.0,1525.0,1554.01,7667.79
2017-05-08 00:00:00+00:00,1554.01,1653.97,1554.01,1649.54,19232.7
2017-05-09 00:00:00+00:00,1649.54,1760.4,1616.05,1720.28,16793.24
2017-05-10 00:00:00+00:00,1720.28,1794.21,1682.0,1772.58,11263.87
2017-05-11 00:00:00+00:00,1772.58,1892.0,1745.01,1828.45,14739.88
2017-05-12 00:00:00+00:00,1828.45,1832.0,1650.0,1691.51,17061.7
2017-05-13 00:00:00+00:00,1691.51,1785.82,1601.46,1776.89,10531.58
2017-05-14 00:00:00+00:00,1776.89,1815.0,1753.0,1784.0,4816.73
2017-05-15 00:00:00+00:00,1784.0,1784.0,1682.56,1705.48,13312.2
2017-05-16 00:00:00+00:00,1705.48,1750.0,1641.22,1700.01,16473.76
2017-05-17 00:00:00+00:00,1700.01,1840.42,1670.01,1782.99,17790.68
2017-05-18 00:00:00+00:00,1782.99,1881.8,1766.33,1878.99,11915.2
2017-05-19 00:00:00+00:00,1878.99,1969.99,1874.99,1958.0,14115.85
2017-05-20 00:00:00+00:00,1958.0,2021.0,1914.0,2013.99,12308.17
2017-05-21 00:00:00+00:00,2013.99,2063.11,1961.52,2017.55,6755.83
2017-05-22 00:00:00+00:00,2017.55,2230.34,2008.75,2099.97,15312.07
2017-05-23 00:00:00+00:00,2099.97,2275.0,2088.45,2264.23,14138.92
2017-05-24 00:00:00+00:00,2264.23,2481.75,2264.23,2420.29,22143.08
2017-05-25 00:00:00+00:00,2420.29,2760.1,2221.0,2292.53,32938.03
2017-05-26 00:00:00+00:00,2292.53,2599.12,2060.0,2279.82,28125.34
2017-05-27 00:00:00+00:00,2279.82,2339.94,1850.0,2042.0,26205.92
2017-05-28 00:00:00+00:00,2042.0,2313.96,2041.48,2178.81,15365.53
2017-05-29 00:00:00+00:00,2178.81,2350.0,2110.0,2292.1,12115.83
2017-05-30 00:00:00+00:00,2292.1,2339.08,2160.0,2203.51,13888.0
2017-05-31 00:00:00+00:00,2203.51,2334.0,2154.28,2298.01,16275.49
2017-06-01 00:00:00+00:00,2298.01,2456.39,2296.81,2413.63,18392.66
2017-06-02 00:00:00+00:00,2413.63,2489.0,2370.03,2488.94,12423.32
2017-06-03 00:00:00+00:00,2488.94,2584.34,2445.0,2540.94,10806.98
2017-06-04 00:00:00+00:00,2540.94,2569.0,2460.0,2530.27,8827.27
2017-06-05 00:00:00+00:00,2530.27,2699.35,2525.28,2698.0,12220.09
2017-06-06 00:00:00+00:00,2698.0,2933.0,2689.4,2880.74,26672.53
2017-06-07 00:00:00+00:00,2880.74,2893.28,2612.5,2683.03,16961.13
2017-06-08 00:00:00+00:00,2683.03,2815.0,2613.13,2806.0,13248.6
2017-06-09 00:00:00+00:00,2806.0,2868.23,2780.43,2822.32,8036.31
2017-06-10 00:00:00+00:00,2822.32,2912.98,2800.0,2899.99,9589.16
2017-06-11 00:00:00+00:00,2899.99,2967.46,2861.53,2954.22,6830.4
2017-06-12 00:00:00+00:00,2954.22,2980.0,2480.03,2667.06,31530.49
2017-06-13 00:00:00+00:00,2667.06,2783.62,2638.62,2703.02,16035.02
2017-06-14 00:00:00+00:00,2703.02,2801.0,2320.0,2450.0,29466.54
2017-06-15 00:00:00+00:00,2450.0,2516.2,2120.0,2424.91,36736.98
2017-06-16 00:00:00+00:00,2424.91,2540.0,2307.66,2484.68,13800.26
2017-06-17 00:00:00+00:00,2484.68,2674.4,2420.53,2630.0,11137.71
2017-06-18 00:00:00+00:00,2630.0,2665.0,2460.62,2516.98,9423.46
2017-06-19 00:00:00+00:00,2516.98,2598.0,2480.96,2598.0,10563.71
2017-06-20 00:00:00+00:00,2598.0,2783.0,2581.0,2740.0,15891.45
2017-06-21 00:00:00+00:00,2740.0,2789.0,2611.0,2657.04,15671.82
2017-06-22 00:00:00+00:00,2657.04,2740.0,2594.61,2713.48,10790.79
2017-06-23 00:00:00+00:00,2713.48,2745.0,2657.46,2685.05,8229.5
2017-06-24 00:00:00+00:00,2685.05,2724.96,2512.13,2557.66,13341.43
2017-06-25 00:00:00+00:00,2557.66,2635.72,2432.0,2502.03,10339.57
2017-06-26 00:00:00+00:00,2502.03,2550.03,2315.01,2421.22,22086.78
2017-06-27 00:00:00+00:00,2421.22,2565.0,2291.0,2565.0,19109.29
2017-06-28 00:00:00+00:00,2565.0,2593.0,2468.01,2559.9,12254.3
2017-06-29 00:00:00+00:00,2559.9,2594.78,2500.31,2541.59,8115.56
2017-06-30 00:00:00+00:00,2541.59,2564.58,2451.0,2465.49,8711.29
2017-07-01 00:00:00+00:00,2465.49,2517.11,2390.0,2412.41,8863.07
2017-07-02 00:00:00+00:00,2412.41,2528.72,2374.34,2504.37,8739.52
2017-07-03 00:00:00+00:00,2504.37,2595.0,2472.68,2550.47,11519.81
2017-07-04 00:00:00+00:00,2550.47,2639.47,2540.07,2596.12,9653.8
2017-07-05 00:00:00+00:00,2596.12,2623.0,2530.1,2602.9,10880.61
2017-07-06 00:00:00+00:00,2602.9,2614.0,2522.0,2600.39,8327.49
2017-07-07 00:00:00+00:00,2600.39,2605.0,2475.0,2501.46,9428.99
2017-07-08 00:00:00+00:00,2501.46,2555.0,2462.0,2550.07,5400.45
2017-07-09 00:00:00+00:00,2550.07,2564.65,2500.5,2502.28,4481.28
2017-07-10 00:00:00+00:00,2502.28,2527.88,2261.85,2323.45,17285.96
2017-07-11 00:00:00+00:00,2323.45,2399.0,2242.62,2305.98,17576.48
2017-07-12 00:00:00+00:00,2305.98,2408.84,2239.54,2388.0,12881.06
2017-07-13 00:00:00+00:00,2388.0,2425.16,2312.93,2339.99,8427.81
2017-07-14 00:00:00+00:00,2339.99,2357.84,2140.0,2213.37,12614.31
2017-07-15 00:00:00+00:00,2213.37,2219.99,1967.65,1970.51,19882.2
2017-07-16 00:00:00+00:00,1970.51,2044.44,1830.0,1917.63,25559.44
2017-07-17 00:00:00+00:00,1917.63,2229.97,1910.57,2226.0,26427.32
2017-07-18 00:00:00+00:00,2226.0,2392.0,2164.0,2303.71,25186.71
2017-07-19 00:00:00+00:00,2303.71,2402.5,2223.0,2265.21,17007.92
2017-07-20 00:00:00+00:00,2265.21,2938.0,2265.21,2875.03,30969.52
2017-07-21 00:00:00+00:00,2875.03,2887.45,2611.39,2670.0,20713.79
2017-07-22 00:00:00+00:00,2670.0,2882.0,2644.59,2832.71,12811.92
2017-07-23 00:00:00+00:00,2832.71,2855.0,2640.0,2749.02,11000.53
2017-07-24 00:00:00+00:00,2749.02,2800.0,2701.0,2759.98,10001.91
2017-07-25 00:00:00+00:00,2759.98,2775.79,2450.0,2564.82,21325.75
2017-07-26 00:00:00+00:00,2564.82,2608.96,2400.0,2524.99,17706.93
2017-07-27 00:00:00+00:00,2524.99,2695.0,2509.63,2666.33,11825.41
2017-07-28 00:00:00+00:00,2666.33,2825.0,2655.82,2777.01,14061.36
2017-07-29 00:00:00+00:00,2777.01,2785.65,2631.78,2680.56,10780.01
2017-07-30 00:00:00+00:00,2680.56,2774.45,2569.69,2742.37,9675.59
2017-07-31 00:00:00+00:00,2742.37,2889.99,2680.01,2855.81,11112.43
2017-08-01 00:00:00+00:00,2855.81,2929.17,2615.0,2731.0,12518.56
2017-08-02 00:00:00+00:00,2731.0,2760.0,2650.0,2703.51,9478.55
2017-08-03 00:00:00+00:00,2703.51,2807.44,2698.83,2793.37,7963.67
2017-08-04 00:00:00+00:00,2793.37,2877.52,2765.91,2855.0,7635.81
2017-08-05 00:00:00+00:00,2855.0,3339.66,2848.32,3263.62,16994.2
2017-08-06 00:00:00+00:00,3263.62,3296.51,3146.1,3222.75,5998.74
2017-08-07 00:00:00+00:00,3222.75,3430.0,3186.0,3387.55,12042.05
2017-08-08 00:00:00+00:00,3387.55,3490.0,3300.0,3412.41,15829.04
2017-08-09 00:00:00+00:00,3412.41,3423.1,3178.72,3342.99,14270.73
2017-08-10 00:00:00+00:00,3342.99,3448.0,3311.17,3413.03,9027.65
2017-08-11 00:00:00+00:00,3413.03,3705.0,3390.67,3645.06,11923.28
2017-08-12 00:00:00+00:00,3645.06,3934.0,3586.95,3855.1,12340.84
2017-08-13 00:00:00+00:00,3855.1,4190.0,3841.71,4053.87,15881.43
2017-08-14 00:00:00+00:00,4053.87,4329.43,3964.96,4306.23,14210.19
2017-08-15 00:00:00+00:00,4306.23,4400.0,3800.0,4155.67,25498.45
2017-08-16 00:00:00+00:00,4155.67,4379.78,3926.06,4378.84,12923.26
2017-08-17 00:00:00+00:00,4378.84,4480.0,4167.21,4276.5,14566.12
2017-08-18 00:00:00+00:00,4276.5,4368.0,3964.96,4100.0,17329.3
2017-08-19 00:00:00+00:00,4100.0,4188.0,3900.0,4099.55,15034.29
2017-08-20 00:00:00+00:00,4099.55,4125.95,4000.0,4058.68,6235.95
2017-08-21 00:00:00+00:00,4058.68,4080.0,3949.78,3987.52,9779.7
2017-08-22 00:00:00+00:00,3987.52,4139.31,3600.0,4085.0,23497.56
2017-08-23 00:00:00+00:00,4085.0,4248.97,4051.94,4108.12,14972.03
2017-08-24 00:00:00+00:00,4108.12,4350.0,4082.57,4300.34,10779.09
2017-08-25 00:00:00+00:00,4300.34,4449.98,4270.0,4355.98,9691.7
2017-08-26 00:00:00+00:00,4355.98,4369.78,4232.43,4333.38,6559.28
2017-08-27 00:00:00+00:00,4333.38,4393.3,4290.32,4337.68,3944.92
2017-08-28 00:00:00+00:00,4337.68,4399.72,4169.01,4379.99,8636.26
2017-08-29 00:00:00+00:00,4379.99,4649.78,4336.26,4578.82,11875.02
2017-08-30 00:00:00+00:00,4578.82,4642.22,4479.0,4573.2,8593.36
2017-08-31 00:00:00+00:00,4573.2,4765.21,4566.66,4734.26,8901.59
2017-09-01 00:00:00+00:00,4734.26,4935.0,4671.09,4921.7,15349.9
2017-09-02 00:00:00+00:00,4921.7,4979.9,4488.5,4599.9,16968.78
2017-09-03 00:00:00+00:00,4599.9,4700.0,4385.0,4606.26,11216.38
2017-09-04 00:00:00+00:00,4606.26,4613.97,4058.5,4277.0,25014.15
2017-09-05 00:00:00+00:00,4277.0,4474.88,4001.93,4396.52,20870.95
2017-09-06 00:00:00+00:00,4396.52,4649.23,4356.42,4605.8,16613.84
2017-09-07 00:00:00+00:00,4605.8,4674.34,4475.0,4615.0,9248.08
2017-09-08 00:00:00+00:00,4615.0,4679.97,4125.99,4312.0,23654.99
2017-09-09 00:00:00+00:00,4312.0,4379.78,4164.0,4308.72,9970.37
2017-09-10 00:00:00+00:00,4308.72,4322.44,4010.0,4226.22,14714.59
2017-09-11 00:00:00+00:00,4226.22,4353.49,4092.4,4207.31,11154.82
2017-09-12 00:00:00+00:00,4207.31,4377.65,4080.0,4172.56,13251.77
2017-09-13 00:00:00+00:00,4172.56,4179.14,3720.01,3865.34,29518.25
2017-09-14 00:00:00+00:00,3865.34,3921.74,3210.0,3227.79,41197.76
2017-09-15 00:00:00+00:00,3227.79,3820.0,2977.0,3700.01,59782.68
2017-09-16 00:00:00+00:00,3700.01,3872.9,3500.0,3678.93,23098.16
2017-09-17 00:00:00+00:00,3678.93,3772.52,3463.0,3662.99,11757.1
2017-09-18 00:00:00+00:00,3662.99,4122.7,3659.42,4101.6,17181.29
2017-09-19 00:00:00+00:00,4101.6,4119.7,3848.35,3888.8,15251.89
2017-09-20 00:00:00+00:00,3888.8,4050.0,3820.56,3874.46,11636.97
2017-09-21 00:00:00+00:00,3874.46,3914.0,3573.0,3617.05,17898.73
2017-09-22 00:00:00+00:00,3617.05,3761.84,3514.0,3612.18,14959.45
2017-09-23 00:00:00+00:00,3612.18,3810.25,3552.0,3779.17,10105.29
2017-09-24 00:00:00+00:00,3779.17,3783.25,3615.0,3664.22,6506.91
2017-09-25 00:00:00+00:00,3664.22,3968.59,3658.39,3918.0,14928.61
2017-09-26 00:00:00+00:00,3918.0,3970.0,3850.61,3888.03,9982.65
2017-09-27 00:00:00+00:00,3888.03,4226.73,3870.0,4199.29,15047.14
2017-09-28 00:00:00+00:00,4199.29,4270.01,4123.5,4184.84,9606.78
2017-09-29 00:00:00+00:00,4184.84,4227.62,4022.02,4164.82,12152.44
2017-09-30 00:00:00+00:00,4164.82,4349.0,4154.28,4326.09,7484.86
2017-10-01 00:00:00+00:00,4326.09,4377.22,4216.0,4377.22,7186.75
2017-10-02 00:00:00+00:00,4377.22,4453.0,4352.0,4391.48,8257.67
2017-10-03 00:00:00+00:00,4391.48,4425.0,4218.0,4315.83,12439.78
2017-10-04 00:00:00+00:00,4315.83,4343.0,4170.07,4219.53,8495.27
2017-10-05 00:00:00+00:00,4219.53,4358.97,4137.96,4301.09,8403.54
2017-10-06 00:00:00+00:00,4301.09,4425.0,4278.4,4362.95,8373.72
2017-10-07 00:00:00+00:00,4362.95,4463.0,4312.82,4423.3,4624.88
2017-10-08 00:00:00+00:00,4423.3,4612.0,4404.5,4597.98,10072.26
2017-10-09 00:00:00+00:00,4597.98,4865.0,4541.0,4764.7,12900.31
2017-10-10 00:00:00+00:00,4764.7,4909.97,4700.0,4749.29,11657.5
2017-10-11 00:00:00+00:00,4749.29,4869.78,4700.0,4822.01,9847.43
2017-10-12 00:00:00+00:00,4822.01,5445.0,4793.66,5445.0,19885.18
2017-10-13 00:00:00+00:00,5445.0,5846.43,5380.0,5653.6,27797.47
2017-10-14 00:00:00+00:00,5653.6,5817.34,5558.26,5801.29,8393.91
2017-10-15 00:00:00+00:00,5801.29,5830.0,5415.0,5679.7,11529.17
2017-10-16 00:00:00+00:00,5679.7,5807.11,5548.0,5745.72,9053.39
2017-10-17 00:00:00+00:00,5745.72,5776.31,5506.78,5597.31,9087.77
2017-10-18 00:00:00+00:00,5597.31,5617.75,5101.36,5582.05,18914.61
2017-10-19 00:00:00+00:00,5582.05,5735.14,5512.06,5698.69,9883.68
2017-10-20 00:00:00+00:00,5698.69,6074.0,5589.8,5977.29,15052.02
2017-10-21 00:00:00+00:00,5977.29,6180.0,5871.0,6013.46,15305.54
2017-10-22 00:00:00+00:00,6013.46,6071.07,5700.0,5969.0,12213.02
2017-10-23 00:00:00+00:00,5969.0,6045.34,5617.75,5871.17,15257.2
2017-10-24 00:00:00+00:00,5871.17,5871.17,5453.01,5523.4,17264.05
2017-10-25 00:00:00+00:00,5523.4,5748.0,5366.0,5735.88,12312.35
2017-10-26 00:00:00+00:00,5735.88,5988.0,5683.0,5890.0,11743.86
2017-10-27 00:00:00+00:00,5890.0,5994.06,5674.06,5771.89,11878.19
2017-10-28 00:00:00+00:00,5771.89,5875.66,5646.18,5730.69,5911.95
2017-10-29 00:00:00+00:00,5730.69,6316.85,5683.0,6137.37,16067.43
2017-10-30 00:00:00+00:00,6137.37,6229.77,6024.03,6119.99,9573.17
2017-10-31 00:00:00+00:00,6119.99,6449.78,6072.81,6434.21,13388.29
2017-11-01 00:00:00+00:00,6434.21,6756.36,6340.01,6741.59,12942.67
2017-11-02 00:00:00+00:00,6741.59,7354.1,6700.0,7030.0,26442.64
2017-11-03 00:00:00+00:00,7030.0,7500.0,6925.22,7146.82,15978.77
2017-11-04 00:00:00+00:00,7146.82,7569.9,6994.0,7388.83,9178.26
2017-11-05 00:00:00+00:00,7388.83,7590.0,7275.16,7372.72,9211.21
2017-11-06 00:00:00+00:00,7372.72,7421.39,6922.07,6967.68,19290.82
2017-11-07 00:00:00+00:00,6967.68,7244.69,6945.0,7130.28,11625.97
2017-11-08 00:00:00+00:00,7130.28,7888.0,7080.01,7450.32,24598.0
2017-11-09 00:00:00+00:00,7450.32,7490.0,7061.2,7148.0,14729.52
2017-11-10 00:00:00+00:00,7148.0,7343.18,6429.44,6588.18,26492.72
2017-11-11 00:00:00+00:00,6588.18,6820.0,6218.0,6355.13,14890.46
2017-11-12 00:00:00+00:00,6355.13,6488.88,5555.55,5870.37,37220.5
2017-11-13 00:00:00+00:00,5870.37,6775.75,5846.0,6525.17,27163.67
2017-11-14 00:00:00+00:00,6525.17,6750.0,6466.88,6609.0,12072.05
2017-11-15 00:00:00+00:00,6609.0,7350.0,6609.0,7294.0,16869.9
2017-11-16 00:00:00+00:00,7294.0,7976.79,7120.85,7846.96,19272.37
2017-11-17 00:00:00+00:00,7846.96,7997.0,7528.5,7674.99,17714.37
2017-11-18 00:00:00+00:00,7674.99,7858.0,7431.54,7771.03,7326.81
2017-11-19 00:00:00+00:00,7771.03,8087.35,7675.0,8016.58,8307.78
2017-11-20 00:00:00+00:00,8016.58,8269.99,7900.0,8226.17,8179.46
2017-11-21 00:00:00+00:00,8226.17,8354.46,7770.0,8095.23,13686.34
2017-11-22 00:00:00+00:00,8095.23,8310.89,8045.76,8214.69,8078.58
2017-11-23 00:00:00+00:00,8214.69,8279.76,7980.0,7989.0,7811.79
2017-11-24 00:00:00+00:00,7989.0,8340.0,7876.0,8199.19,9289.99
2017-11-25 00:00:00+00:00,8199.19,8737.0,8114.78,8717.99,11611.67
2017-11-26 00:00:00+00:00,8717.99,9366.6,8538.2,9271.06,12021.22
2017-11-27 00:00:00+00:00,9271.06,9721.7,9267.0,9708.07,13272.45
2017-11-28 00:00:00+00:00,9708.07,9968.0,9582.25,9868.82,11214.93
2017-11-29 00:00:00+00:00,9868.82,11395.0,9289.0,9824.68,29509.5
2017-11-30 00:00:00+00:00,9824.68,10618.29,9000.0,9947.67,25433.46
2017-12-01 00:00:00+00:00,9947.67,10949.89,9370.11,10840.45,16708.03
2017-12-02 00:00:00+00:00,10840.45,11200.0,10637.69,10872.0,9267.16
2017-12-03 00:00:00+00:00,10872.0,11800.01,10513.16,11250.0,14238.53
2017-12-04 00:00:00+00:00,11250.0,11613.07,10850.0,11613.07,13621.48
2017-12-05 00:00:00+00:00,11613.07,11850.0,11384.25,11677.0,10910.99
2017-12-06 00:00:00+00:00,11677.0,13700.0,11659.8,13623.5,19784.87
2017-12-07 00:00:00+00:00,13623.5,16615.62,13085.9,16599.99,24423.39
2017-12-08 00:00:00+00:00,16599.99,16666.66,13482.42,15800.0,25473.4
2017-12-09 00:00:00+00:00,15800.0,15998.5,12701.05,14607.49,15763.56
2017-12-10 00:00:00+00:00,14607.49,15385.0,13011.0,14691.0,18487.98
2017-12-11 00:00:00+00:00,14691.0,17270.0,14677.19,16470.0,16583.72
2017-12-12 00:00:00+00:00,16470.0,17428.42,15967.29,16650.01,12511.23
2017-12-13 00:00:00+00:00,16650.01,17107.03,15497.69,16250.0,17136.71
2017-12-14 00:00:00+00:00,16250.0,16830.45,15852.69,16404.99,13409.52
2017-12-15 00:00:00+00:00,16404.99,17934.0,16337.19,17471.5,18998.39
2017-12-16 00:00:00+00:00,17471.5,19377.0,17269.99,19187.78,9761.22
2017-12-17 00:00:00+00:00,19187.78,19666.0,18465.0,18953.0,9749.25
2017-12-18 00:00:00+00:00,18953.0,19220.0,17835.2,18940.57,14678.94
2017-12-19 00:00:00+00:00,18940.57,19160.79,16831.26,17700.0,21528.14
2017-12-20 00:00:00+00:00,17700.0,17950.0,15343.04,16466.98,31172.23
2017-12-21 00:00:00+00:00,16466.98,17281.17,15005.0,15600.01,20377.86
2017-12-22 00:00:00+00:00,15600.01,15795.61,11159.93,14009.79,57444.16
2017-12-23 00:00:00+00:00,14009.79,15756.22,13496.48,14619.0,21786.41
2017-12-24 00:00:00+00:00,14619.0,14619.1,12488.0,14157.87,18519.49
2017-12-25 00:00:00+00:00,14157.87,14650.0,13210.0,13911.28,11564.54
2017-12-26 00:00:00+00:00,13911.28,16147.87,13746.95,15764.44,15051.16
2017-12-27 00:00:00+00:00,15764.44,16480.52,14484.0,15364.93,15643.75
2017-12-28 00:00:00+00:00,15364.93,15474.19,13500.0,14470.07,16557.22
2017-12-29 00:00:00+00:00,14470.07,15111.0,13998.0,14340.0,13505.7
2017-12-30 00:00:00+00:00,14340.0,14463.28,12050.0,12640.0,21749.67
2017-12-31 00:00:00+00:00,12640.0,14296.06,12491.21,13880.0,11583.42
2018-01-01 00:00:00+00:00,13880.0,13941.75,12801.38,13443.41,7688.03
2018-01-02 00:00:00+00:00,13443.41,15257.53,12910.58,14678.94,16299.67
2018-01-03 00:00:00+00:00,14678.94,15500.0,14546.28,15155.62,12275.0
2018-01-04 00:00:00+00:00,15155.62,15430.27,14192.37,15143.67,15004.02
2018-01-05 00:00:00+00:00,15143.67,17200.0,14810.0,16928.0,16248.91
2018-01-06 00:00:00+00:00,16928.0,17234.99,16220.0,17149.67,9501.02
2018-01-07 00:00:00+00:00,17149.67,17149.97,15707.16,16124.02,8632.81
2018-01-08 00:00:00+00:00,16124.02,16300.0,13900.0,14999.99,16684.13
2018-01-09 00:00:00+00:00,14999.99,15367.18,14123.97,14403.51,13913.52
2018-01-10 00:00:00+00:00,14403.51,14900.0,13412.0,14890.02,18479.01
2018-01-11 00:00:00+00:00,14890.02,14973.07,12800.0,13243.83,19630.08
2018-01-12 00:00:00+00:00,13243.83,14152.19,12807.27,13781.41,13433.08
2018-01-13 00:00:00+00:00,13781.41,14619.1,13781.41,14197.78,7488.99
2018-01-14 00:00:00+00:00,14197.78,14365.81,13072.22,13647.99,7588.64
2018-01-15 00:00:00+00:00,13647.99,14394.36,13429.25,13607.04,9444.64
2018-01-16 00:00:00+00:00,13607.04,13607.04,10162.0,11386.34,38789.88
2018-01-17 00:00:00+00:00,11386.34,11794.07,9222.0,11191.35,41356.19
2018-01-18 00:00:00+00:00,11191.35,12146.0,10693.0,11247.57,22195.26
2018-01-19 00:00:00+00:00,11247.57,12050.39,11025.18,11552.0,13203.26
2018-01-20 00:00:00+00:00,11552.0,13052.12,11515.94,12775.99,10324.06
2018-01-21 00:00:00+00:00,12775.99,12791.88,11100.0,11558.87,11596.44
2018-01-22 00:00:00+00:00,11558.87,11910.78,10028.41,10808.99,17067.73
2018-01-23 00:00:00+00:00,10808.99,11409.87,9927.54,10851.82,17250.18
2018-01-24 00:00:00+00:00,10851.82,11500.0,10488.13,11400.96,11646.79
2018-01-25 00:00:00+00:00,11400.96,11741.82,10868.57,11155.54,10212.92
2018-01-26 00:00:00+00:00,11155.54,11635.0,10263.32,11092.95,15074.67
2018-01-27 00:00:00+00:00,11092.95,11630.47,10815.84,11446.54,10309.81
2018-01-28 00:00:00+00:00,11446.54,11989.15,11360.52,11685.58,9956.09
2018-01-29 00:00:00+00:00,11685.58,11820.01,10991.0,11162.62,9996.36
2018-01-30 00:00:00+00:00,11162.62,11222.36,9731.2,9971.0,21082.19
2018-01-31 00:00:00+00:00,9971.0,10324.0,9514.96,10149.0,12743.51
2018-02-01 00:00:00+00:00,10149.0,10187.56,8455.0,8998.99,26356.59
2018-02-02 00:00:00+00:00,8998.99,9096.79,7625.25,8838.83,51005.6
2018-02-03 00:00:00+00:00,8838.83,9491.2,8170.71,9225.86,16208.37
2018-02-04 00:00:00+00:00,9225.86,9350.09,7825.0,8191.0,19110.67
2018-02-05 00:00:00+00:00,8191.0,8335.56,6600.0,6874.27,46544.43
2018-02-06 00:00:00+00:00,6874.27,8150.0,5920.72,7737.37,70961.37
2018-02-07 00:00:00+00:00,7737.37,8649.0,7213.8,7588.01,32640.89
2018-02-08 00:00:00+00:00,7588.01,8644.36,7565.5,8259.76,22746.39
2018-02-09 00:00:00+00:00,8259.76,8779.62,7753.32,8693.98,18418.12
2018-02-10 00:00:00+00:00,8693.98,9090.8,8170.86,8560.0,14670.56
2018-02-11 00:00:00+00:00,8560.0,8560.0,7820.0,8067.0,12711.79
2018-02-12 00:00:00+00:00,8067.0,8995.0,8067.0,8899.0,15071.04
2018-02-13 00:00:00+00:00,8899.0,8951.89,8360.13,8522.99,11374.52
2018-02-14 00:00:00+00:00,8522.99,9515.0,8504.57,9490.98,17468.74
2018-02-15 00:00:00+00:00,9490.98,10234.0,9350.0,10018.0,21036.34
2018-02-16 00:00:00+00:00,10018.0,10300.0,9707.51,10196.0,11857.64
2018-02-17 00:00:00+00:00,10196.0,11135.83,10053.5,11101.0,14511.17
2018-02-18 00:00:00+00:00,11101.0,11300.0,10153.15,10421.06,17623.08
2018-02-19 00:00:00+00:00,10421.06,11262.48,10307.51,11173.0,11698.26
2018-02-20 00:00:00+00:00,11173.0,11780.0,11080.37,11233.41,15880.91
2018-02-21 00:00:00+00:00,11233.41,11275.74,10256.0,10449.4,19959.68
2018-02-22 00:00:00+00:00,10449.4,10935.0,9731.2,9843.34,20204.69
2018-02-23 00:00:00+00:00,9843.34,10405.3,9600.0,10166.1,16044.04
2018-02-24 00:00:00+00:00,10166.1,10540.63,9373.48,9689.99,13972.71
2018-02-25 00:00:00+00:00,9689.99,9883.41,9260.0,9590.04,11037.18
2018-02-26 00:00:00+00:00,9590.04,10461.97,9376.34,10324.7,16156.81
2018-02-27 00:00:00+00:00,10324.7,10850.0,10150.0,10566.3,10408.48
2018-02-28 00:00:00+00:00,10572.49,11064.75,10255.07,10314.9,108211027.46001458
2018-03-01 00:00:00+00:00,10314.99,11090.0,10223.41,10903.13,103379827.70450632
2018-03-02 00:00:00+00:00,10917.37,11175.0,10774.01,11029.99,91869866.5555068
2018-03-03 00:00:00+00:00,11032.81,11503.24,11022.85,11445.0,89113831.98969194
2018-03-04 00:00:00+00:00,11445.0,11511.0,11054.91,11463.27,78312827.28637153
2018-03-05 00:00:00+00:00,11479.68,11688.0,11383.66,11419.24,113435032.99103384
2018-03-06 00:00:00+00:00,11417.39,11420.01,10560.19,10723.76,158008378.38364777
2018-03-07 00:00:00+00:00,10723.01,10911.78,9450.0,9913.03,258893765.44487685
2018-03-08 00:00:00+00:00,9904.52,10150.0,9078.95,9285.32,209127946.2349047
2018-03-09 00:00:00+00:00,9293.06,9420.39,8366.0,9230.0,267800759.97510415
2018-03-10 00:00:00+00:00,9228.83,9514.96,8697.0,8791.47,113292056.89690693
2018-03-11 00:00:00+00:00,8795.04,9768.37,8450.0,9535.04,156446572.85275498
2018-03-12 00:00:00+00:00,9535.04,9892.0,8742.07,9120.75,171023370.9512955
2018-03-13 00:00:00+00:00,9115.24,9482.79,8830.0,9142.32,146290608.0888082
2018-03-14 00:00:00+00:00,9152.07,9356.14,7948.0,8196.69,173696247.4269805
2018-03-15 00:00:00+00:00,8195.99,8425.0,7682.0,8265.05,151974527.50181082
2018-03-16 00:00:00+00:00,8265.05,8613.06,7914.08,8258.54,136254549.01813105
2018-03-17 00:00:00+00:00,8258.54,8356.4,7730.23,7860.83,94712537.88158388
2018-03-18 00:00:00+00:00,7860.83,8324.92,7325.37,8188.24,160058484.439212
2018-03-19 00:00:00+00:00,8205.55,8718.74,8114.17,8596.93,166746813.8946764
2018-03-20 00:00:00+00:00,8596.79,9051.0,8313.01,8904.02,119802006.5030468
2018-03-21 00:00:00+00:00,8904.02,9188.1,8754.83,8893.79,107623727.29435007
2018-03-22 00:00:00+00:00,8892.18,9099.59,8503.52,8704.67,109571199.3743401
2018-03-23 00:00:00+00:00,8708.52,8920.79,8265.0,8920.79,122658943.28989255
