timestamp,open_btc,high_btc,low_btc,close_btc,RSI_btc,MACD_btc,MA_20_btc,Trendline_btc,volume_btc,open_xau,high_xau,low_xau,close_xau,RSI_xau,MACD_xau,MA_20_xau,Trendline_xau,volume_xau
2017-02-14 00:00:00+00:00,1000.74,1019.0,987.97,1011.51,57.83474,26.43739,987.201,987.201,6536.91,1225.23,1234.42,1221.84,1228.57,59.65621,12.23381,1215.0375,1215.0375,119784
2017-02-15 00:00:00+00:00,1008.88,1013.8,1000.97,1011.53,57.83825,25.23328,991.9605,991.9605,3095.66,1228.39,1233.16,1216.64,1232.81,61.38668,12.09761,1216.4985,1216.4985,98959
2017-02-16 00:00:00+00:00,1011.53,1043.21,1010.75,1032.7,61.49072,25.6911,997.7035,997.7035,5996.1,1233.43,1242.3,1231.99,1239.01,63.82983,12.34762,1218.2125,1218.2125,113850
2017-02-17 00:00:00+00:00,1032.7,1064.99,1031.98,1055.46,65.00114,27.57263,1004.589,1004.589,6085.02,1238.66,1243.71,1234.24,1234.83,61.02634,12.06934,1219.457,1219.457,99356
2017-02-20 00:00:00+00:00,1051.8,1089.99,1044.39,1084.0,68.70151,31.53039,1024.2395,1024.2395,3664.0,1235.66,1238.89,1232.7,1237.42,62.13605,11.92038,1220.438,1220.438,53883
2017-02-21 00:00:00+00:00,1084.0,1126.86,1077.0,1124.62,73.57507,36.33138,1031.3025,1031.3025,8394.92,1237.07,1238.75,1226.04,1235.75,60.93135,11.53461,1221.792,1221.792,86656
2017-02-22 00:00:00+00:00,1124.62,1143.0,1098.16,1130.01,74.15027,40.10879,1037.394,1037.394,11672.0,1235.82,1240.54,1231.14,1237.45,61.74445,11.23654,1223.6845,1223.6845,105695
2017-02-23 00:00:00+00:00,1130.01,1193.92,1120.73,1188.11,79.36446,47.24597,1046.1675,1046.1675,11752.03,1236.83,1251.03,1235.69,1249.19,66.87209,11.81147,1226.725,1226.725,100487
2017-02-24 00:00:00+00:00,1188.11,1220.0,1091.1,1180.14,77.06793,51.66358,1053.4525,1053.4525,19597.57,1249.35,1260.05,1247.68,1256.98,69.76775,12.74874,1229.9995,1229.9995,81651
2017-02-27 00:00:00+00:00,1179.05,1197.99,1169.0,1194.64,73.81549,56.58732,1075.1275,1075.1275,4638.0,1256.22,1263.79,1250.91,1252.7,66.33692,12.99636,1232.8745,1232.8745,89506
2017-02-28 00:00:00+00:00,1194.64,1209.99,1176.27,1191.21,72.87147,57.4162,1081.8385,1081.8385,7559.42,1252.56,1258.32,1247.58,1248.0,62.69114,12.66733,1234.7565,1234.7565,82704
2017-03-01 00:00:00+00:00,1191.21,1231.0,1188.3,1226.39,76.22932,60.21768,1094.06,1094.06,6012.98,1248.5,1250.57,1236.86,1249.23,63.26021,12.3633,1236.733,1236.733,134415
2017-03-02 00:00:00+00:00,1226.39,1283.25,1215.0,1257.6,78.74305,64.21601,1107.0615,1107.0615,7761.85,1248.49,1248.92,1230.93,1234.17,52.66767,10.78284,1237.6545,1237.6545,86241
2017-03-03 00:00:00+00:00,1257.6,1298.0,1255.0,1285.33,80.6963,68.82888,1120.729,1120.729,7545.48,1234.2,1236.21,1222.84,1234.42,52.80893,9.44166,1238.378,1238.378,96754
2017-03-06 00:00:00+00:00,1273.0,1285.0,1251.0,1278.49,75.63106,70.83701,1160.634,1160.634,4249.47,1233.17,1236.76,1224.81,1225.18,47.20174,7.54618,1237.8645,1237.8645,78325
2017-03-07 00:00:00+00:00,1278.49,1281.62,1175.97,1233.05,64.41447,66.65697,1171.71,1171.71,14450.04,1225.58,1227.12,1214.12,1215.72,42.25499,5.22047,1236.976,1236.976,71979
2017-03-08 00:00:00+00:00,1233.05,1245.49,1145.5,1150.05,49.86672,56.0013,1177.5775,1177.5775,13391.55,1215.85,1218.49,1206.59,1207.75,38.58602,2.70307,1235.2795,1235.2795,74632
2017-03-09 00:00:00+00:00,1150.05,1208.0,1135.01,1190.89,55.22517,50.27255,1184.349,1184.349,7653.86,1208.26,1208.92,1199.17,1200.24,35.46146,0.10085,1233.915,1233.915,95199
2017-03-10 00:00:00+00:00,1190.89,1350.0,975.0,1116.97,45.70332,39.31454,1187.3775,1187.3775,33194.61,1200.8,1206.25,1194.91,1204.43,38.45582,-1.60484,1232.4525,1232.4525,100924
2017-03-13 00:00:00+00:00,1226.62,1249.02,1215.43,1242.46,59.21386,36.32585,1206.638,1206.638,5630.79,1206.11,1211.11,1202.39,1203.7,38.12395,-2.98114,1231.3775,1231.3775,66023
2017-03-14 00:00:00+00:00,1242.46,1260.0,1226.5,1245.86,59.53807,37.00623,1212.4305,1212.4305,5745.5,1202.07,1207.53,1197.23,1198.47,35.74393,-4.44268,1229.8725,1229.8725,74402
2017-03-15 00:00:00+00:00,1245.86,1260.0,1238.32,1257.32,60.67281,38.03175,1215.891,1215.891,3920.35,1199.11,1221.97,1197.47,1218.59,48.94796,-3.93211,1229.1615,1229.1615,86424
2017-03-16 00:00:00+00:00,1257.32,1258.96,1130.0,1172.62,49.60089,31.64512,1215.515,1215.515,15244.87,1218.88,1233.67,1218.54,1226.01,52.80004,-2.89538,1228.5115,1228.5115,80643
2017-03-17 00:00:00+00:00,1172.62,1173.23,1063.0,1071.02,40.13878,18.17587,1211.456,1211.456,16703.78,1226.43,1231.6,1224.42,1229.25,54.4174,-1.79166,1228.2325,1228.2325,64890
2017-03-20 00:00:00+00:00,1017.97,1053.0,1010.01,1035.96,40.58872,-18.56139,1184.3775,1184.3775,7486.66,1230.53,1235.45,1229.29,1234.12,56.81285,-0.51802,1228.0675,1228.0675,56183
2017-03-21 00:00:00+00:00,1035.96,1117.9,1034.92,1114.39,48.17347,-17.55566,1178.7775,1178.7775,11125.5,1234.42,1247.53,1226.82,1244.85,61.60097,1.3417,1228.5225,1228.5225,81053
2017-03-22 00:00:00+00:00,1114.39,1114.39,988.0,1037.56,42.45552,-22.69652,1167.7755,1167.7755,14520.38,1245.36,1251.23,1243.89,1248.78,63.20983,3.09696,1229.089,1229.089,90917
2017-03-23 00:00:00+00:00,1037.56,1054.4,1010.69,1029.65,41.90406,-27.0966,1154.9915,1154.9915,5917.0,1247.43,1253.22,1242.71,1245.37,60.82833,4.16486,1228.898,1228.898,85149
2017-03-24 00:00:00+00:00,1029.65,1032.0,920.0,929.06,35.57558,-38.25944,1138.4445,1138.4445,16066.46,1244.78,1251.77,1240.92,1245.57,60.92133,4.97001,1228.3275,1228.3275,74402
2017-03-27 00:00:00+00:00,960.0,1043.0,952.95,1039.92,46.3302,-44.62863,1097.0145,1097.0145,8687.09,1248.09,1260.97,1248.04,1254.09,64.75955,6.22385,1228.397,1228.397,81982
2017-03-28 00:00:00+00:00,1039.92,1068.26,1014.9,1043.99,46.69518,-40.82457,1091.7115,1091.7115,9109.22,1253.61,1258.33,1247.61,1251.47,62.71951,6.92628,1228.5705,1228.5705,79818
2017-03-29 00:00:00+00:00,1043.99,1059.43,1008.16,1035.96,46.03008,-38.01951,1083.965,1083.965,9379.72,1250.94,1254.57,1247.25,1253.07,63.47619,7.52532,1228.7625,1228.7625,77876
2017-03-30 00:00:00+00:00,1035.96,1050.17,1017.14,1033.7,45.83222,-35.56883,1079.8015,1079.8015,8644.96,1252.74,1253.74,1242.32,1243.43,56.08939,7.13988,1229.2255,1229.2255,68366
2017-03-31 00:00:00+00:00,1033.7,1081.0,1031.43,1070.31,49.61084,-30.32298,1074.4895,1074.4895,12058.79,1243.57,1250.5,1239.61,1248.96,59.03447,7.19768,1229.9525,1229.9525,70404
2017-04-03 00:00:00+00:00,1078.01,1152.0,1076.19,1144.77,56.91522,-11.81442,1054.0785,1054.0785,11076.86,1247.94,1253.62,1244.41,1252.8,60.99099,7.46726,1231.3335,1231.3335,64214
2017-04-04 00:00:00+00:00,1144.77,1162.93,1118.85,1143.0,56.70087,-4.91567,1048.3625,1048.3625,7418.36,1254.15,1261.22,1253.95,1255.98,62.58464,7.84705,1233.3465,1233.3465,65265
2017-04-05 00:00:00+00:00,1143.0,1145.0,1111.0,1134.58,55.62758,-0.12633,1046.4605,1046.4605,5581.47,1255.73,1257.24,1243.65,1255.21,61.92495,7.99376,1235.7195,1235.7195,85874
2017-04-06 00:00:00+00:00,1134.58,1201.37,1134.36,1190.85,60.94771,8.11621,1052.452,1052.452,9134.3,1255.76,1258.82,1249.72,1251.77,58.93606,7.74319,1238.296,1238.296,74106
2017-04-07 00:00:00+00:00,1190.85,1202.0,1176.0,1190.66,60.92115,14.4664,1063.515,1063.515,5450.27,1251.71,1270.83,1250.52,1254.3,60.44808,7.66045,1240.7895,1240.7895,127140
2017-04-10 00:00:00+00:00,1206.2,1219.71,1195.0,1209.25,62.4417,27.47723,1085.073,1085.073,3656.82,1254.6,1257.01,1247.08,1254.63,60.6516,7.53466,1243.336,1243.336,74464
2017-04-11 00:00:00+00:00,1209.25,1229.0,1198.02,1218.99,63.45466,30.93399,1094.1445,1094.1445,3487.75,1255.08,1275.06,1253.0,1273.93,70.28265,8.88984,1247.109,1247.109,90396
2017-04-12 00:00:00+00:00,1218.99,1224.57,1208.0,1212.17,62.18987,32.74571,1103.2705,1103.2705,3475.19,1273.74,1286.62,1271.82,1286.55,74.65165,10.857,1250.507,1250.507,92969
2017-04-13 00:00:00+00:00,1212.17,1219.45,1141.0,1172.91,55.35038,30.66013,1115.463,1115.463,7135.29,1285.1,1288.54,1281.78,1287.44,74.93156,12.3455,1253.5785,1253.5785,81149
2017-04-17 00:00:00+00:00,1162.31,1192.5,1161.0,1176.54,55.58329,22.91175,1149.5985,1149.5985,3568.83,1291.28,1295.45,1281.31,1284.84,72.41581,13.1636,1256.358,1256.358,66665
2017-04-18 00:00:00+00:00,1176.54,1210.0,1175.95,1202.58,59.44244,23.8088,1157.9295,1157.9295,5514.17,1284.47,1292.24,1278.9,1289.8,74.19568,14.05022,1259.142,1259.142,83455
2017-04-19 00:00:00+00:00,1202.58,1209.99,1190.0,1203.98,59.64544,24.35197,1166.4435,1166.4435,6046.52,1289.49,1290.61,1273.98,1279.14,64.55481,13.73438,1260.8565,1260.8565,78687
2017-04-20 00:00:00+00:00,1203.98,1243.88,1201.66,1234.19,63.85029,26.90993,1174.6375,1174.6375,5970.91,1279.44,1283.36,1276.58,1281.43,65.58923,13.51309,1262.489,1262.489,80568
2017-04-21 00:00:00+00:00,1234.19,1252.32,1231.65,1243.61,65.0724,29.35882,1182.621,1182.621,4984.49,1281.47,1288.18,1278.42,1284.29,66.88888,13.41387,1264.435,1264.435,85988
2017-04-24 00:00:00+00:00,1241.99,1254.0,1234.0,1253.58,65.49256,32.37467,1200.7705,1200.7705,3048.04,1268.39,1277.34,1265.4,1275.39,59.37376,12.47329,1265.926,1265.926,90180
2017-04-25 00:00:00+00:00,1253.58,1280.0,1251.07,1269.0,67.62733,34.26507,1207.4915,1207.4915,5249.77,1275.49,1278.05,1261.56,1263.32,51.00441,10.63138,1266.3875,1266.3875,76278
2017-04-26 00:00:00+00:00,1269.0,1330.0,1265.0,1287.99,70.08202,36.87054,1212.3485,1212.3485,8685.55,1263.39,1270.54,1260.0,1269.2,54.37825,9.53619,1267.274,1267.274,83165
2017-04-27 00:00:00+00:00,1287.99,1342.02,1285.0,1331.53,74.80009,41.96497,1219.392,1219.392,6668.0,1268.83,1269.49,1261.12,1264.23,51.17085,8.17299,1267.832,1267.832,74163
2017-04-28 00:00:00+00:00,1331.53,1347.02,1299.0,1330.7,74.55871,45.41188,1226.7255,1226.7255,8234.28,1263.98,1268.46,1262.95,1267.99,53.40977,7.31176,1269.06,1269.06,61003
2017-05-01 00:00:00+00:00,1350.21,1425.0,1341.22,1390.86,80.19561,55.2303,1248.707,1248.707,8602.88,1268.56,1271.15,1254.15,1256.87,46.6039,5.66662,1269.4555,1269.4555,53720
2017-05-02 00:00:00+00:00,1390.86,1481.73,1388.0,1447.75,83.91967,62.87581,1260.486,1260.486,8920.17,1255.78,1257.7,1251.92,1256.75,46.53499,4.30354,1269.653,1269.653,59440
2017-05-03 00:00:00+00:00,1447.75,1516.04,1431.02,1503.22,86.57122,72.57431,1277.0015,1277.0015,11052.34,1256.23,1256.87,1235.81,1238.55,37.48222,1.73471,1268.7815,1268.7815,70561
2017-05-04 00:00:00+00:00,1503.22,1623.01,1444.94,1537.23,87.88975,82.05884,1295.346,1295.346,18824.97,1237.87,1241.22,1225.68,1227.46,33.23901,-1.18235,1267.394,1267.394,76896
2017-05-05 00:00:00+00:00,1537.23,1609.0,1495.0,1514.9,82.18406,86.77329,1312.4185,1312.4185,15601.41,1228.61,1235.51,1226.01,1227.56,33.31232,-3.44634,1266.1835,1266.1835,83379
2017-05-08 00:00:00+00:00,1554.01,1653.97,1554.01,1649.54,87.18203,105.56726,1373.4255,1373.4255,19232.7,1224.98,1236.5,1224.98,1226.21,32.78885,-5.28855,1264.779,1264.779,68262
2017-05-09 00:00:00+00:00,1649.54,1760.4,1616.05,1720.28,89.18298,117.2263,1399.2405,1399.2405,16793.24,1226.4,1228.54,1214.23,1221.26,30.87317,-7.06647,1263.1105,1263.1105,68323
2017-05-10 00:00:00+00:00,1720.28,1794.21,1682.0,1772.58,90.3788,129.19705,1426.16,1426.16,11263.87,1220.91,1225.58,1217.51,1218.99,30.00735,-8.55999,1260.3635,1260.3635,63870
2017-05-11 00:00:00+00:00,1772.58,1892.0,1745.01,1828.45,91.46436,141.56037,1455.402,1455.402,14739.88,1219.1,1227.65,1216.92,1224.83,35.05366,-9.1667,1257.2775,1257.2775,63868
2017-05-12 00:00:00+00:00,1828.45,1832.0,1650.0,1691.51,70.47503,138.70953,1478.3175,1478.3175,17061.7,1225.34,1231.69,1224.36,1228.48,38.05947,-9.24641,1254.3295,1254.3295,60293
2017-05-15 00:00:00+00:00,1784.0,1784.0,1682.56,1705.48,65.50241,136.13143,1553.4075,1553.4075,13312.2,1229.93,1237.27,1226.9,1230.08,39.38384,-9.07586,1251.5915,1251.5915,59349
2017-05-16 00:00:00+00:00,1705.48,1750.0,1641.22,1700.01,64.90176,128.75746,1574.0085,1574.0085,16473.76,1231.09,1239.05,1230.23,1236.95,44.83761,-8.29077,1248.949,1248.949,60443
2017-05-17 00:00:00+00:00,1700.01,1840.42,1670.01,1782.99,69.47464,128.13231,1596.5815,1596.5815,17790.68,1236.57,1261.12,1236.39,1260.41,58.55179,-5.70974,1248.0125,1248.0125,101591
2017-05-18 00:00:00+00:00,1782.99,1881.8,1766.33,1878.99,73.73768,133.84044,1623.996,1623.996,11915.2,1259.85,1265.0,1245.96,1246.56,50.56006,-4.72734,1246.269,1246.269,122842
2017-05-19 00:00:00+00:00,1878.99,1969.99,1874.99,1958.0,76.63039,143.09016,1655.246,1655.246,14115.85,1246.43,1256.33,1246.43,1255.33,54.76988,-3.20418,1244.821,1244.821,75658
2017-05-22 00:00:00+00:00,2017.55,2230.34,2008.75,2099.97,81.05152,169.41077,1752.3805,1752.3805,15312.07,1255.04,1262.48,1251.74,1260.09,56.9143,-1.59459,1244.056,1244.056,60685
2017-05-23 00:00:00+00:00,2099.97,2275.0,2088.45,2264.23,84.83803,188.26151,1790.431,1790.431,14138.92,1260.32,1263.72,1249.92,1251.33,52.02572,-1.01414,1243.4565,1243.4565,79338
2017-05-24 00:00:00+00:00,2264.23,2481.75,2264.23,2420.29,87.41182,213.33441,1834.584,1834.584,22143.08,1251.49,1258.87,1247.85,1258.33,55.32773,0.01058,1242.913,1242.913,74541
2017-05-25 00:00:00+00:00,2420.29,2760.1,2221.0,2292.53,76.03277,220.35557,1873.4655,1873.4655,32938.03,1258.01,1259.58,1253.77,1255.69,53.8231,0.60271,1242.486,1242.486,72024
2017-05-26 00:00:00+00:00,2292.53,2599.12,2060.0,2279.82,74.98695,222.33141,1909.5555,1909.5555,28125.34,1255.56,1269.39,1253.12,1266.94,58.94662,1.9572,1242.4335,1242.4335,71672
2017-05-29 00:00:00+00:00,2178.81,2350.0,2110.0,2292.1,67.08513,196.65036,1989.0095,1989.0095,12115.83,1267.29,1269.1,1264.94,1266.5,58.67242,2.961,1242.915,1242.915,28242
2017-05-30 00:00:00+00:00,2292.1,2339.08,2160.0,2203.51,62.0874,188.3644,2010.556,2010.556,13888.0,1266.75,1270.41,1259.31,1263.1,56.4859,3.44248,1243.2325,1243.2325,58105
2017-05-31 00:00:00+00:00,2203.51,2334.0,2154.28,2298.01,65.07622,187.2644,2034.034,2034.034,16275.49,1262.52,1274.08,1259.51,1268.7,59.18392,4.22721,1244.74,1244.74,61766
2017-06-01 00:00:00+00:00,2298.01,2456.39,2296.81,2413.63,68.3625,193.49177,2070.14,2070.14,18392.66,1268.67,1270.24,1261.45,1265.62,57.08738,4.54815,1246.648,1246.648,60651
2017-06-02 00:00:00+00:00,2413.63,2489.0,2370.03,2488.94,70.32147,202.17336,2105.7425,2105.7425,12423.32,1265.68,1279.4,1258.93,1278.56,63.01515,5.78002,1249.198,1249.198,70249
2017-06-05 00:00:00+00:00,2530.27,2699.35,2525.28,2698.0,75.01263,228.0352,2234.7285,2234.7285,12220.09,1279.53,1283.34,1277.7,1279.43,63.3814,6.7487,1251.859,1251.859,49310
2017-06-06 00:00:00+00:00,2698.0,2933.0,2689.4,2880.74,78.54255,250.74422,2289.616,2289.616,26672.53,1280.07,1296.01,1279.58,1293.92,68.90452,8.58662,1255.492,1255.492,66589
2017-06-07 00:00:00+00:00,2880.74,2893.28,2612.5,2683.03,67.44179,249.90697,2329.818,2329.818,16961.13,1294.18,1294.37,1282.63,1286.83,63.83135,9.36315,1258.884,1258.884,69730
2017-06-08 00:00:00+00:00,2683.03,2815.0,2613.13,2806.0,70.25746,256.21263,2372.218,2372.218,13248.6,1286.59,1288.85,1271.29,1278.69,58.50547,9.21549,1261.577,1261.577,76531
2017-06-09 00:00:00+00:00,2806.0,2868.23,2780.43,2822.32,70.62059,259.53504,2412.6345,2412.6345,8036.31,1279.93,1280.67,1264.57,1266.6,51.61681,8.03034,1263.483,1263.483,77130
2017-06-12 00:00:00+00:00,2954.22,2980.0,2480.03,2667.06,59.20656,249.86153,2519.6105,2519.6105,31530.49,1266.5,1270.26,1263.51,1265.66,51.1129,6.93531,1265.262,1265.262,71986
2017-06-13 00:00:00+00:00,2667.06,2783.62,2638.62,2703.02,60.25039,233.12176,2533.747,2533.747,16035.02,1265.67,1268.87,1259.11,1266.26,51.43878,6.0462,1266.7275,1266.7275,58156
2017-06-14 00:00:00+00:00,2703.02,2801.0,2320.0,2450.0,50.46553,197.16597,2541.6205,2541.6205,29466.54,1266.44,1280.85,1257.16,1261.83,48.84958,4.92732,1266.7985,1266.7985,93812
2017-06-15 00:00:00+00:00,2450.0,2516.2,2120.0,2424.91,49.60523,164.74708,2548.875,2548.875,36736.98,1260.02,1266.64,1251.36,1253.91,44.5337,3.36275,1267.166,1267.166,76330
2017-06-16 00:00:00+00:00,2424.91,2540.0,2307.66,2484.68,51.71687,142.23819,2571.009,2571.009,13800.26,1254.32,1257.07,1251.76,1253.38,44.25194,2.05635,1267.0685,1267.0685,56148
2017-06-19 00:00:00+00:00,2516.98,2598.0,2480.96,2598.0,54.83679,110.16954,2624.537,2624.537,10563.71,1253.34,1255.58,1242.97,1243.25,39.15309,0.20129,1266.2265,1266.2265,57679
2017-06-20 00:00:00+00:00,2598.0,2783.0,2581.0,2740.0,59.13651,114.0904,2646.6365,2646.6365,15891.45,1243.86,1248.04,1241.25,1242.82,38.94795,-1.2887,1265.801,1265.801,59374
2017-06-21 00:00:00+00:00,2740.0,2789.0,2611.0,2657.04,55.79447,109.24422,2658.807,2658.807,15671.82,1243.7,1247.76,1240.78,1246.08,41.45257,-2.18132,1265.1885,1265.1885,62840
2017-06-22 00:00:00+00:00,2657.04,2740.0,2594.61,2713.48,57.55205,108.70475,2670.034,2670.034,10790.79,1246.32,1254.68,1246.08,1250.4,44.69069,-2.5112,1264.924,1264.924,69114
2017-06-23 00:00:00+00:00,2713.48,2745.0,2657.46,2685.05,56.33696,104.77537,2677.2395,2677.2395,8229.5,1250.99,1258.8,1249.76,1256.61,49.05281,-2.24565,1264.4075,1264.4075,51300
2017-06-26 00:00:00+00:00,2502.03,2550.03,2315.01,2421.22,45.99892,53.13535,2645.8345,2645.8345,22086.78,1257.36,1258.03,1236.01,1244.3,41.98417,-2.994,1263.2975,1263.2975,65575
2017-06-27 00:00:00+00:00,2421.22,2565.0,2291.0,2565.0,51.66663,47.99404,2639.933,2639.933,19109.29,1244.29,1253.06,1241.26,1246.8,43.75676,-3.34677,1262.4825,1262.4825,65405
2017-06-28 00:00:00+00:00,2565.0,2593.0,2468.01,2559.9,51.46031,43.01217,2627.628,2627.628,12254.3,1247.07,1254.76,1247.02,1248.85,45.2344,-3.42148,1261.49,1261.49,78582
2017-06-29 00:00:00+00:00,2559.9,2594.78,2500.31,2541.59,50.67788,37.1582,2613.5915,2613.5915,8115.56,1249.29,1253.11,1239.75,1245.1,43.00846,-3.74016,1260.464,1260.464,84537
2017-06-30 00:00:00+00:00,2541.59,2564.58,2451.0,2465.49,47.4488,26.07764,2591.8665,2591.8665,8711.29,1245.86,1248.15,1239.17,1241.43,40.88785,-4.23999,1258.6075,1258.6075,82053
2017-07-03 00:00:00+00:00,2504.37,2595.0,2472.68,2550.47,51.6291,10.79114,2549.014,2549.014,11519.81,1242.12,1242.63,1218.41,1219.46,31.02563,-6.33586,1255.609,1255.609,73040
2017-07-04 00:00:00+00:00,2550.47,2639.47,2540.07,2596.12,53.6398,15.16299,2556.32,2556.32,9653.8,1221.5,1226.46,1220.53,1223.38,34.08079,-7.59302,1252.082,1252.082,44915
2017-07-05 00:00:00+00:00,2596.12,2623.0,2530.1,2602.9,53.946,18.95629,2565.2195,2565.2195,10880.61,1224.02,1228.76,1217.38,1226.83,36.73671,-8.21623,1249.082,1249.082,69538
2017-07-06 00:00:00+00:00,2602.9,2614.0,2522.0,2600.39,53.80432,21.51199,2571.005,2571.005,8327.49,1226.91,1229.09,1222.45,1224.6,35.73449,-8.78875,1246.3775,1246.3775,70057
2017-07-07 00:00:00+00:00,2600.39,2605.0,2475.0,2501.46,48.40796,15.37731,2564.578,2564.578,9428.99,1224.79,1228.33,1207.26,1212.2,30.71646,-10.12633,1243.6575,1243.6575,71105
2017-07-10 00:00:00+00:00,2502.28,2527.88,2261.85,2323.45,40.21497,-8.73145,2540.619,2540.619,17285.96,1213.48,1215.5,1204.81,1214.25,32.40639,-10.89536,1241.087,1241.087,58142
2017-07-11 00:00:00+00:00,2323.45,2399.0,2242.62,2305.98,39.51029,-24.25744,2523.066,2523.066,17576.48,1214.4,1217.35,1208.13,1217.21,34.8764,-11.13759,1238.6345,1238.6345,58263
2017-07-12 00:00:00+00:00,2305.98,2408.84,2239.54,2388.0,44.43326,-29.60233,2506.792,2506.792,12881.06,1216.7,1225.67,1213.39,1220.14,37.31812,-10.96671,1236.55,1236.55,67786
2017-07-13 00:00:00+00:00,2388.0,2425.16,2312.93,2339.99,42.26495,-37.28243,2489.539,2489.539,8427.81,1218.45,1224.36,1216.47,1217.5,36.0081,-10.91845,1234.7295,1234.7295,57211
2017-07-14 00:00:00+00:00,2339.99,2357.84,2140.0,2213.37,37.12003,-52.97547,2472.3245,2472.3245,12614.31,1217.39,1232.77,1214.73,1228.81,44.92753,-9.85399,1233.501,1233.501,63232
2017-07-17 00:00:00+00:00,1917.63,2229.97,1910.57,2226.0,44.11761,-107.39124,2403.619,2403.619,26427.32,1229.55,1235.95,1228.19,1233.61,48.22582,-8.52481,1233.019,1233.019,51972
2017-07-18 00:00:00+00:00,2226.0,2392.0,2164.0,2303.71,47.27031,-96.63991,2390.8095,2390.8095,25186.71,1233.94,1244.51,1232.75,1242.03,53.48809,-6.71461,1232.9795,1232.9795,68233
2017-07-19 00:00:00+00:00,2303.71,2402.5,2223.0,2265.21,45.88902,-90.18641,2376.9905,2376.9905,17007.92,1242.79,1243.95,1235.84,1241.13,52.86953,-5.29163,1232.732,1232.732,56584
2017-07-20 00:00:00+00:00,2265.21,2938.0,2265.21,2875.03,63.88872,-35.45588,2397.4675,2397.4675,30969.52,1241.05,1247.5,1235.23,1244.62,55.04079,-3.83805,1232.443,1232.443,71861
2017-07-21 00:00:00+00:00,2875.03,2887.45,2611.39,2670.0,57.02096,-8.52745,2410.347,2410.347,20713.79,1244.22,1255.63,1243.33,1254.7,60.67572,-1.85136,1232.3475,1232.3475,68625
2017-07-24 00:00:00+00:00,2749.02,2800.0,2701.0,2759.98,58.1995,61.32816,2444.8845,2444.8845,10001.91,1255.3,1258.74,1251.86,1255.31,60.99433,-0.22508,1232.898,1232.898,62675
2017-07-25 00:00:00+00:00,2759.98,2775.79,2450.0,2564.82,51.97859,57.49809,2442.9805,2442.9805,21325.75,1254.62,1257.68,1249.05,1249.71,56.47098,0.60491,1233.0435,1233.0435,70347
2017-07-26 00:00:00+00:00,2564.82,2608.96,2400.0,2524.99,50.78548,50.66475,2439.2105,2439.2105,17706.93,1249.71,1263.46,1243.69,1260.84,62.43389,2.13615,1233.643,1233.643,91151
2017-07-27 00:00:00+00:00,2524.99,2695.0,2509.63,2666.33,54.75438,56.00861,2447.454,2447.454,11825.41,1260.1,1265.17,1254.44,1258.42,60.49349,3.11846,1234.309,1234.309,102405
2017-07-28 00:00:00+00:00,2666.33,2825.0,2655.82,2777.01,57.63554,68.38629,2458.801,2458.801,14061.36,1259.16,1270.76,1257.29,1268.91,65.499,4.68934,1235.683,1235.683,87407
2017-07-31 00:00:00+00:00,2742.37,2889.99,2680.01,2855.81,59.12078,86.89822,2516.1525,2516.1525,11112.43,1270.54,1271.04,1265.7,1269.37,65.70421,5.90334,1238.1785,1238.1785,61900
2017-08-01 00:00:00+00:00,2855.81,2929.17,2615.0,2731.0,54.65658,85.50296,2533.3025,2533.3025,12518.56,1269.47,1274.04,1262.57,1268.92,65.29506,6.75131,1240.4555,1240.4555,75688
2017-08-02 00:00:00+00:00,2731.0,2760.0,2650.0,2703.51,53.69486,81.24249,2551.4785,2551.4785,9478.55,1268.61,1272.75,1262.79,1266.18,62.7335,7.12016,1242.423,1242.423,67133
2017-08-03 00:00:00+00:00,2703.51,2807.44,2698.83,2793.37,56.39577,84.14699,2580.4785,2580.4785,7963.67,1266.13,1270.75,1256.77,1268.85,64.20706,7.541,1244.6355,1244.6355,72462
2017-08-04 00:00:00+00:00,2793.37,2877.52,2765.91,2855.0,58.19671,90.38001,2624.703,2624.703,7635.81,1268.41,1270.1,1254.12,1258.73,55.2842,6.97748,1246.962,1246.962,69616
2017-08-07 00:00:00+00:00,3222.75,3430.0,3186.0,3387.55,69.28892,180.79863,2796.032,2796.032,12042.05,1257.14,1259.82,1255.69,1257.67,54.43095,6.37191,1249.133,1249.133,56695
2017-08-08 00:00:00+00:00,3387.55,3490.0,3300.0,3412.41,69.75173,204.3171,2853.392,2853.392,15829.04,1257.07,1265.12,1251.44,1260.74,56.52383,6.06974,1251.3095,1251.3095,70843
2017-08-09 00:00:00+00:00,3412.41,3423.1,3178.72,3342.99,66.72776,214.87708,2876.79,2876.79,14270.73,1260.91,1278.64,1260.71,1277.39,65.71948,7.09203,1254.172,1254.172,92912
2017-08-10 00:00:00+00:00,3342.99,3448.0,3311.17,3413.03,68.22455,226.28906,2913.9415,2913.9415,9027.65,1277.32,1287.76,1274.57,1286.25,69.4254,8.51894,1257.6095,1257.6095,86767
2017-08-11 00:00:00+00:00,3413.03,3705.0,3390.67,3645.06,72.61905,251.16079,2954.559,2954.559,11923.28,1286.13,1291.93,1281.23,1290.41,71.01008,9.87165,1260.6895,1260.6895,84718
2017-08-14 00:00:00+00:00,4053.87,4329.43,3964.96,4306.23,81.24708,370.12485,3161.628,3161.628,14210.19,1289.31,1289.43,1278.54,1281.3,63.27569,10.09224,1263.074,1263.074,71735
